Fishnet_ID,AET_mean,PT_mean,SM_mean,GDP_Mean,Pesticide
24958,NA,NA,NA,NA,0
24959,NA,NA,NA,NA,0
24960,NA,NA,NA,NA,0
24961,NA,NA,NA,NA,0
24962,NA,NA,NA,NA,0
24963,NA,NA,NA,NA,0
24964,NA,NA,NA,NA,0
24965,NA,NA,NA,NA,0
24966,NA,NA,NA,NA,0
24967,NA,NA,NA,NA,0
24968,NA,NA,NA,NA,0
24969,354.5505952,39.30133929,399.8232028,2161.113229,211358
24970,NA,NA,NA,NA,0
24971,NA,NA,NA,NA,0
24972,NA,NA,NA,NA,0
24973,NA,NA,NA,NA,0
24974,NA,NA,NA,NA,0
24975,NA,NA,NA,NA,0
24976,NA,NA,NA,NA,0
24977,NA,NA,NA,NA,0
24978,NA,NA,NA,NA,0
24979,NA,NA,NA,NA,0
24980,NA,NA,NA,NA,0
24981,NA,NA,NA,NA,0
24982,NA,NA,NA,NA,0
24983,NA,NA,NA,NA,0
24984,NA,NA,NA,NA,0
24985,391.3630952,46.07777778,563.0098698,23616.9058,271772
24986,NA,NA,NA,NA,0
24987,NA,NA,NA,NA,0
24988,NA,NA,NA,NA,0
24989,NA,NA,NA,NA,0
24990,NA,NA,NA,NA,0
24991,NA,NA,NA,NA,0
24992,NA,NA,NA,NA,0
24993,NA,NA,NA,NA,0
24994,NA,NA,NA,NA,0
24995,NA,NA,NA,NA,0
24996,NA,NA,NA,NA,0
24997,NA,NA,NA,NA,0
24998,NA,NA,NA,NA,0
24999,NA,NA,NA,NA,0
25000,NA,NA,NA,NA,0
25001,NA,NA,NA,NA,0
25002,NA,NA,NA,NA,0
25003,NA,NA,NA,NA,0
25004,NA,NA,NA,NA,0
25005,NA,NA,NA,NA,0
25006,NA,NA,NA,NA,0
25007,NA,NA,NA,NA,0
25008,NA,NA,NA,NA,0
25009,NA,NA,NA,NA,0
25010,NA,NA,NA,NA,0
25011,NA,NA,NA,NA,0
25012,NA,NA,NA,NA,0
25013,NA,NA,NA,NA,0
25014,NA,NA,NA,NA,0
25015,NA,NA,NA,NA,0
25016,NA,NA,NA,NA,0
25017,NA,NA,NA,NA,0
25018,NA,NA,NA,NA,0
25019,NA,NA,NA,NA,0
25020,NA,NA,NA,NA,0
25021,NA,NA,NA,16263.81595,23867
25022,NA,NA,NA,NA,0
25023,NA,NA,NA,NA,0
25024,NA,NA,NA,NA,0
25025,NA,NA,NA,NA,0
25026,NA,NA,NA,NA,0
25027,769.4136905,90.49449036,1071.207619,402.490578,1610
25028,NA,NA,NA,NA,0
25029,NA,NA,NA,NA,0
25030,NA,NA,NA,NA,0
25031,NA,NA,NA,NA,0
25032,NA,NA,NA,NA,0
25033,NA,NA,NA,NA,0
25034,NA,NA,NA,NA,0
25035,NA,NA,NA,NA,0
25036,NA,NA,NA,NA,0
25037,NA,NA,NA,NA,0
25038,NA,NA,NA,NA,0
25039,NA,NA,NA,NA,0
25040,NA,NA,NA,NA,0
25041,NA,NA,NA,NA,0
25042,NA,NA,NA,NA,0
25043,NA,NA,NA,NA,0
25044,NA,NA,NA,NA,0
25045,NA,NA,NA,NA,0
25046,NA,NA,NA,NA,0
25047,NA,NA,NA,NA,0
25048,NA,NA,NA,NA,0
25049,NA,NA,NA,NA,0
25050,NA,NA,NA,NA,0
25051,NA,NA,NA,NA,0
25052,NA,NA,NA,NA,0
25053,NA,NA,NA,NA,0
25054,NA,NA,NA,NA,0
25055,NA,NA,NA,NA,0
25056,NA,NA,NA,NA,0
25057,NA,NA,NA,NA,0
25058,NA,NA,NA,NA,0
25059,NA,NA,NA,NA,0
25060,NA,NA,NA,NA,0
25061,NA,NA,NA,NA,0
25062,NA,NA,NA,NA,0
25063,NA,NA,NA,NA,0
25064,NA,NA,NA,NA,0
25065,NA,NA,NA,NA,0
25066,NA,NA,NA,NA,0
25067,NA,NA,NA,NA,0
25068,NA,NA,NA,NA,0
25069,NA,NA,NA,NA,0
25070,NA,NA,NA,NA,0
25071,NA,NA,NA,NA,0
25072,376.7827381,60.01551227,859.5711153,990.4634249,8940649
25073,NA,NA,NA,NA,0
25074,NA,NA,NA,NA,0
25075,NA,NA,NA,NA,0
25076,433.9285714,56.42832341,632.0220353,30849.12253,12948
25077,NA,NA,NA,NA,0
25078,NA,NA,NA,NA,0
25079,NA,NA,NA,NA,0
25080,NA,NA,NA,NA,0
25081,NA,NA,NA,NA,0
25082,865.8154762,106.9394841,329.9025161,6448.150281,615513
25083,NA,NA,NA,NA,0
25084,3.601190476,35.08201058,500,NA,0
25085,NA,NA,NA,NA,0
25086,NA,NA,NA,NA,0
25087,NA,NA,NA,NA,0
25088,NA,NA,NA,NA,0
25089,NA,NA,NA,NA,0
25090,NA,NA,NA,NA,0
25091,NA,NA,NA,NA,0
25092,NA,NA,NA,NA,0
25093,NA,NA,NA,NA,0
25094,NA,NA,NA,NA,0
25095,NA,NA,NA,NA,0
25096,82.86904762,33.51190476,NA,NA,0
25097,NA,NA,NA,NA,0
25098,NA,NA,NA,NA,0
25099,NA,NA,NA,NA,0
25100,NA,NA,NA,NA,0
25101,NA,NA,NA,NA,0
25102,NA,NA,NA,NA,0
25103,NA,NA,NA,NA,0
25104,NA,NA,NA,NA,0
25105,NA,NA,NA,NA,0
25106,NA,NA,NA,NA,0
25107,NA,NA,NA,NA,0
25108,NA,NA,NA,NA,0
25109,NA,NA,NA,NA,0
25110,NA,NA,NA,NA,0
25111,NA,NA,NA,NA,0
25112,NA,NA,NA,NA,0
25113,294.827381,55.6235119,571.3253777,23616.9058,271772
25114,NA,NA,NA,NA,0
25115,629.8988095,79.13717532,471.562619,591.8145957,0
25116,NA,NA,NA,NA,0
25117,NA,NA,NA,NA,0
25118,NA,NA,NA,NA,0
25119,NA,NA,NA,NA,0
25120,NA,NA,NA,NA,0
25121,NA,NA,NA,NA,0
25122,NA,NA,NA,NA,0
25123,NA,NA,NA,NA,0
25124,NA,NA,NA,NA,0
25125,NA,NA,NA,NA,0
25126,NA,NA,NA,NA,0
25127,NA,NA,NA,NA,0
25128,NA,NA,NA,NA,0
25129,NA,NA,NA,NA,0
25130,NA,NA,NA,NA,0
25131,NA,NA,NA,NA,0
25132,NA,NA,NA,NA,0
25133,NA,NA,NA,NA,0
25134,NA,NA,NA,NA,0
25135,NA,NA,NA,NA,0
25136,NA,NA,NA,NA,0
25137,NA,NA,NA,NA,0
25138,NA,NA,NA,NA,0
25139,NA,NA,NA,NA,0
25140,NA,NA,NA,NA,0
25141,NA,NA,NA,NA,0
25142,NA,NA,NA,NA,0
25143,NA,NA,NA,NA,0
25144,NA,NA,NA,NA,0
25145,NA,NA,NA,NA,0
25146,NA,NA,NA,NA,0
25147,NA,NA,NA,NA,0
25148,NA,NA,NA,NA,0
25149,NA,NA,NA,NA,0
25150,NA,NA,NA,NA,0
25151,NA,NA,NA,NA,0
25152,NA,NA,NA,NA,0
25153,NA,NA,NA,NA,0
25154,NA,NA,NA,NA,0
25155,NA,NA,NA,NA,0
25156,NA,NA,NA,NA,0
25157,NA,NA,NA,NA,0
25158,NA,NA,NA,NA,0
25159,NA,NA,NA,NA,0
25160,NA,NA,NA,NA,0
25161,NA,NA,NA,NA,0
25162,NA,NA,NA,NA,0
25163,NA,NA,NA,NA,0
25164,NA,NA,NA,NA,0
25165,NA,NA,NA,NA,0
25166,NA,NA,NA,NA,0
25167,NA,NA,NA,NA,0
25168,NA,NA,NA,NA,0
25169,NA,NA,NA,NA,0
25170,NA,NA,NA,NA,0
25171,NA,NA,NA,NA,0
25172,NA,NA,NA,NA,0
25173,NA,NA,NA,NA,0
25174,NA,NA,NA,NA,0
25175,NA,NA,NA,NA,0
25176,2.142857143,NA,NA,NA,0
25177,NA,NA,NA,NA,0
25178,NA,NA,NA,NA,0
25179,NA,NA,NA,NA,0
25180,816.1071429,100.0988456,1770.343336,3807.754204,976736
25181,3.80952381,NA,NA,NA,0
25182,NA,NA,NA,NA,0
25183,NA,NA,NA,NA,0
25184,NA,NA,NA,NA,0
25185,NA,NA,NA,NA,0
25186,698.2380952,81.50575397,1184.467371,21431.4599,230760
25187,NA,NA,NA,NA,0
25188,NA,NA,NA,NA,0
25189,NA,NA,NA,NA,0
25190,NA,NA,NA,NA,0
25191,NA,NA,NA,NA,0
25192,NA,NA,NA,NA,0
25193,NA,NA,NA,NA,0
25194,NA,NA,NA,NA,0
25195,NA,NA,NA,NA,0
25196,NA,NA,NA,NA,0
25197,NA,NA,NA,NA,0
25198,NA,NA,NA,NA,0
25199,NA,NA,NA,NA,0
25200,NA,NA,NA,NA,0
25201,1.410714286,30.84438776,500,NA,0
25202,NA,NA,NA,NA,0
25203,NA,NA,NA,NA,0
25204,NA,NA,NA,NA,0
25205,NA,NA,NA,NA,0
25206,417.7380952,91.31241956,556.0240414,23616.9058,271772
25207,NA,NA,NA,NA,0
25208,NA,NA,NA,NA,0
25209,NA,NA,NA,NA,0
25210,NA,NA,NA,NA,0
25211,NA,NA,NA,NA,0
25212,NA,NA,NA,NA,0
25213,NA,NA,NA,NA,0
25214,NA,NA,NA,NA,0
25215,NA,NA,NA,NA,0
25216,NA,NA,NA,NA,0
25217,NA,NA,NA,NA,0
25218,NA,NA,NA,NA,0
25219,NA,NA,NA,NA,0
25220,NA,NA,NA,NA,0
25221,NA,NA,NA,NA,0
25222,NA,NA,NA,NA,0
25223,NA,NA,NA,NA,0
25224,NA,NA,NA,NA,0
25225,NA,NA,NA,NA,0
25226,NA,NA,NA,NA,0
25227,NA,NA,NA,NA,0
25228,144.8214286,15.20866402,1.078682283,3105.376055,179427
25229,NA,NA,NA,NA,0
25230,NA,NA,NA,NA,0
25231,NA,NA,NA,NA,0
25232,NA,NA,NA,NA,0
25233,NA,NA,NA,NA,0
25234,NA,NA,NA,NA,0
25235,NA,NA,NA,NA,0
25236,NA,NA,NA,NA,0
25237,NA,NA,NA,NA,0
25238,NA,NA,NA,NA,0
25239,NA,NA,NA,NA,0
25240,NA,NA,NA,NA,0
25241,NA,NA,NA,NA,0
25242,NA,NA,NA,NA,0
25243,NA,NA,NA,NA,0
25244,NA,NA,NA,NA,0
25245,NA,NA,NA,NA,0
25246,NA,NA,NA,NA,0
25247,350.2857143,34.65396825,43.02514153,6614.061792,157693
25248,349.7857143,50.0127551,740.3421429,2161.113229,211358
25249,NA,NA,NA,NA,0
25250,NA,NA,NA,NA,0
25251,NA,NA,NA,NA,0
25252,NA,NA,NA,NA,0
25253,NA,NA,NA,NA,0
25254,NA,NA,NA,NA,0
25255,NA,NA,NA,NA,0
25256,NA,NA,NA,NA,0
25257,NA,NA,NA,NA,0
25258,NA,NA,NA,NA,0
25259,NA,NA,NA,NA,0
25260,NA,NA,NA,NA,0
25261,NA,NA,NA,NA,0
25262,NA,NA,NA,NA,0
25263,NA,NA,NA,NA,0
25264,NA,NA,NA,NA,0
25265,NA,NA,NA,NA,0
25266,NA,NA,NA,NA,0
25267,NA,NA,NA,NA,0
25268,NA,NA,NA,NA,0
25269,NA,NA,NA,NA,0
25270,NA,NA,NA,NA,0
25271,NA,NA,NA,NA,0
25272,NA,NA,NA,NA,0
25273,NA,NA,NA,NA,0
25274,NA,NA,NA,NA,0
25275,NA,NA,NA,NA,0
25276,NA,NA,NA,NA,0
25277,NA,NA,NA,NA,0
25278,NA,NA,NA,NA,0
25279,NA,NA,NA,NA,0
25280,NA,NA,NA,NA,0
25281,NA,NA,NA,NA,0
25282,NA,NA,NA,NA,0
25283,NA,NA,NA,NA,0
25284,NA,NA,NA,NA,0
25285,NA,NA,NA,NA,0
25286,NA,NA,NA,NA,0
25287,NA,NA,NA,NA,0
25288,NA,NA,NA,NA,0
25289,NA,NA,NA,NA,0
25290,NA,NA,NA,NA,0
25291,NA,NA,NA,NA,0
25292,NA,NA,NA,NA,0
25293,2.19047619,26.91666667,500,NA,0
25294,NA,NA,NA,NA,0
25295,NA,NA,NA,NA,0
25296,NA,NA,NA,NA,0
25297,NA,NA,NA,NA,0
25298,NA,NA,NA,NA,0
25299,NA,NA,NA,NA,0
25300,NA,NA,NA,NA,0
25301,NA,NA,NA,NA,0
25302,NA,NA,NA,NA,0
25303,NA,NA,NA,NA,0
25304,NA,NA,NA,NA,0
25305,NA,NA,NA,NA,0
25306,NA,NA,NA,NA,0
25307,NA,NA,NA,NA,0
25308,NA,NA,NA,NA,0
25309,NA,NA,NA,NA,0
25310,NA,NA,NA,NA,0
25311,NA,NA,NA,NA,0
25312,NA,NA,NA,NA,0
25313,NA,NA,NA,NA,0
25314,NA,NA,NA,NA,0
25315,NA,NA,NA,NA,0
25316,NA,NA,NA,NA,0
25317,13.32738095,71.3956044,500,NA,0
25318,NA,NA,NA,NA,0
25319,NA,NA,NA,NA,0
25320,NA,NA,NA,NA,0
25321,705.3869048,72.61056999,1156.096612,21431.4599,230760
25322,NA,NA,NA,NA,0
25323,NA,NA,NA,NA,0
25324,NA,NA,NA,NA,0
25325,NA,NA,NA,NA,0
25326,NA,NA,NA,NA,0
25327,NA,NA,NA,NA,0
25328,NA,NA,NA,NA,0
25329,NA,NA,NA,NA,0
25330,NA,NA,NA,NA,0
25331,NA,NA,NA,NA,0
25332,NA,NA,NA,NA,0
25333,NA,NA,NA,NA,0
25334,1.410714286,30.48280423,500,NA,0
25335,NA,NA,NA,NA,0
25336,NA,NA,NA,NA,0
25337,NA,NA,NA,NA,0
25338,NA,NA,NA,NA,0
25339,60.63392857,5.812279541,0,NA,5229
25340,NA,NA,NA,NA,0
25341,NA,NA,NA,NA,0
25342,NA,NA,NA,NA,0
25343,NA,NA,NA,NA,0
25344,NA,NA,NA,NA,0
25345,NA,NA,NA,NA,0
25346,NA,NA,NA,NA,0
25347,NA,NA,NA,NA,0
25348,2.142857143,NA,NA,NA,0
25349,NA,NA,NA,NA,0
25350,NA,NA,NA,NA,0
25351,NA,NA,NA,NA,0
25352,NA,NA,NA,NA,0
25353,NA,NA,NA,NA,0
25354,NA,NA,NA,NA,0
25355,NA,NA,NA,NA,0
25356,NA,NA,NA,NA,0
25357,NA,NA,NA,NA,0
25358,NA,NA,NA,NA,0
25359,NA,NA,NA,NA,0
25360,NA,NA,NA,NA,0
25361,NA,NA,NA,NA,0
25362,NA,NA,NA,NA,0
25363,NA,NA,NA,NA,0
25364,NA,NA,NA,NA,0
25365,NA,NA,NA,NA,0
25366,NA,NA,NA,NA,0
25367,NA,NA,NA,NA,0
25368,NA,NA,NA,NA,0
25369,NA,NA,NA,NA,0
25370,NA,NA,NA,NA,0
25371,NA,NA,NA,NA,0
25372,NA,NA,NA,NA,0
25373,743.297619,87.19756236,849.7779876,35687.73944,2968759
25374,NA,NA,NA,NA,0
25375,NA,NA,NA,NA,0
25376,NA,NA,NA,NA,0
25377,NA,NA,NA,NA,0
25378,NA,NA,NA,NA,0
25379,NA,NA,NA,NA,0
25380,NA,NA,NA,NA,0
25381,NA,NA,NA,NA,0
25382,NA,NA,NA,NA,0
25383,NA,NA,NA,NA,0
25384,NA,NA,NA,NA,0
25385,NA,NA,NA,NA,0
25386,NA,NA,NA,NA,0
25387,NA,NA,NA,NA,0
25388,595.7321429,119.0067413,456.3779085,34632.47003,536152
25389,NA,NA,NA,NA,0
25390,NA,NA,NA,NA,0
25391,NA,NA,NA,NA,0
25392,NA,NA,NA,NA,0
25393,NA,NA,NA,NA,0
25394,NA,NA,NA,NA,0
25395,NA,NA,NA,NA,0
25396,325.9702381,64.11780754,370.577381,23616.9058,271772
25397,NA,NA,NA,NA,0
25398,NA,NA,NA,NA,0
25399,NA,NA,NA,NA,0
25400,NA,NA,NA,NA,0
25401,NA,NA,NA,NA,0
25402,NA,NA,NA,NA,0
25403,NA,NA,NA,NA,0
25404,NA,NA,NA,NA,0
25405,NA,NA,NA,NA,0
25406,NA,NA,NA,NA,0
25407,NA,NA,NA,NA,0
25408,NA,NA,NA,NA,0
25409,NA,NA,NA,NA,0
25410,NA,NA,NA,NA,0
25411,NA,NA,NA,NA,0
25412,NA,NA,NA,NA,0
25413,NA,NA,NA,NA,0
25414,NA,NA,NA,NA,0
25415,NA,NA,NA,NA,0
25416,NA,NA,NA,NA,0
25417,NA,NA,NA,NA,0
25418,NA,NA,NA,NA,0
25419,NA,NA,NA,NA,0
25420,NA,NA,NA,NA,0
25421,NA,NA,NA,NA,0
25422,NA,NA,NA,NA,0
25423,NA,NA,NA,NA,0
25424,NA,NA,NA,NA,0
25425,NA,NA,NA,NA,0
25426,NA,NA,NA,NA,0
25427,NA,NA,NA,NA,0
25428,NA,NA,NA,NA,0
25429,NA,NA,NA,NA,0
25430,NA,NA,NA,NA,0
25431,NA,NA,NA,NA,0
25432,NA,NA,NA,NA,0
25433,NA,NA,NA,NA,0
25434,NA,NA,NA,NA,0
25435,NA,NA,NA,NA,0
25436,408.577381,43.53373016,237.0142211,990.4634249,8940649
25437,NA,NA,NA,NA,0
25438,NA,NA,NA,NA,0
25439,NA,NA,NA,NA,0
25440,9.178571429,67.6952381,500,NA,0
25441,NA,NA,NA,NA,0
25442,NA,NA,NA,NA,0
25443,NA,NA,NA,NA,0
25444,NA,NA,NA,NA,0
25445,255.577381,39.16340703,116.5248684,3937.608607,217682
25446,NA,NA,NA,NA,0
25447,NA,NA,NA,NA,0
25448,NA,NA,NA,NA,0
25449,NA,NA,NA,20886.40251,0
25450,NA,NA,NA,NA,0
25451,NA,NA,NA,NA,0
25452,NA,NA,NA,NA,0
25453,NA,NA,NA,NA,0
25454,3.80952381,16.86904762,500,NA,0
25455,NA,NA,NA,NA,0
25456,NA,NA,NA,NA,0
25457,NA,NA,NA,NA,0
25458,NA,NA,NA,NA,0
25459,NA,NA,NA,NA,0
25460,NA,NA,NA,NA,0
25461,NA,NA,NA,NA,0
25462,NA,NA,NA,NA,0
25463,3.904761905,42.52738095,500,NA,0
25464,NA,NA,NA,NA,0
25465,NA,NA,NA,NA,0
25466,NA,NA,NA,NA,0
25467,496.3095238,53.22380952,356.307423,21431.4599,230760
25468,NA,NA,NA,NA,0
25469,NA,NA,NA,NA,0
25470,2.666666667,28.07919255,500,NA,0
25471,NA,NA,NA,NA,0
25472,NA,NA,NA,NA,0
25473,NA,NA,NA,NA,0
25474,NA,NA,NA,NA,0
25475,NA,NA,NA,NA,0
25476,NA,NA,NA,NA,0
25477,NA,NA,NA,NA,0
25478,NA,NA,NA,NA,0
25479,NA,NA,NA,NA,0
25480,NA,NA,NA,NA,0
25481,NA,NA,NA,NA,0
25482,NA,NA,NA,NA,0
25483,NA,NA,NA,NA,0
25484,NA,NA,NA,NA,0
25485,NA,NA,NA,NA,0
25486,NA,NA,NA,NA,0
25487,NA,NA,NA,NA,0
25488,NA,NA,NA,NA,0
25489,NA,NA,NA,NA,0
25490,NA,NA,NA,NA,0
25491,NA,NA,NA,NA,0
25492,NA,NA,NA,NA,0
25493,NA,NA,NA,NA,0
25494,NA,NA,NA,NA,0
25495,NA,NA,NA,NA,0
25496,NA,NA,NA,NA,0
25497,26.2202381,2.766581633,0.736446886,990.4634249,8940649
25498,NA,NA,NA,NA,0
25499,238.8095238,48.0047619,261.8416667,2161.113229,211358
25500,NA,NA,NA,NA,0
25501,NA,NA,NA,NA,0
25502,NA,NA,NA,NA,0
25503,4.196428571,41.45408163,500,NA,0
25504,NA,NA,NA,NA,0
25505,NA,NA,NA,NA,0
25506,325.2261905,35.04265873,9.970636248,3432.377275,119
25507,NA,NA,NA,NA,0
25508,NA,NA,NA,NA,0
25509,NA,NA,NA,NA,0
25510,NA,NA,NA,NA,0
25511,NA,NA,NA,NA,0
25512,299.2321429,30.11363636,169.5204899,23616.9058,271772
25513,NA,NA,NA,NA,0
25514,NA,NA,NA,NA,0
25515,NA,NA,NA,NA,0
25516,NA,NA,NA,NA,0
25517,NA,NA,NA,NA,0
25518,NA,NA,NA,NA,0
25519,NA,NA,NA,NA,0
25520,NA,NA,NA,NA,0
25521,257.827381,33.24484127,80.39082214,3937.608607,217682
25522,NA,NA,NA,NA,0
25523,893.8392857,116.1367833,2347.456525,21431.4599,230760
25524,63.45634921,6.649911817,0.01484148,8591.448384,21168
25525,NA,NA,NA,NA,0
25526,NA,NA,NA,NA,0
25527,NA,NA,NA,NA,0
25528,NA,NA,NA,NA,0
25529,NA,NA,NA,NA,0
25530,2.767857143,35.7478355,500,NA,0
25531,NA,NA,NA,NA,0
25532,NA,NA,NA,NA,0
25533,779.577381,94.10974702,334.3637686,6448.150281,615513
25534,NA,NA,NA,NA,0
25535,NA,NA,NA,NA,0
25536,NA,NA,NA,NA,0
25537,NA,NA,NA,NA,0
25538,NA,NA,NA,NA,0
25539,NA,NA,NA,NA,0
25540,NA,NA,NA,NA,0
25541,NA,NA,NA,NA,0
25542,NA,NA,NA,NA,0
25543,NA,NA,NA,NA,0
25544,NA,NA,NA,NA,0
25545,NA,NA,NA,NA,0
25546,NA,NA,NA,NA,0
25547,NA,NA,NA,NA,0
25548,NA,NA,NA,NA,0
25549,NA,NA,NA,NA,0
25550,244.8452381,23.79203869,14.44037444,21431.4599,230760
25551,NA,NA,NA,NA,0
25552,NA,NA,NA,NA,0
25553,NA,NA,NA,NA,0
25554,NA,NA,NA,NA,0
25555,NA,NA,NA,NA,0
25556,NA,NA,NA,NA,0
25557,871.8035714,206.8544372,415.7195689,2065.427423,16571
25558,NA,NA,NA,NA,0
25559,NA,NA,NA,NA,0
25560,NA,NA,NA,NA,0
25561,NA,NA,NA,NA,0
25562,NA,NA,NA,NA,0
25563,NA,NA,NA,NA,0
25564,NA,NA,NA,NA,0
25565,NA,NA,NA,NA,0
25566,NA,NA,NA,16263.81595,23867
25567,NA,NA,NA,NA,0
25568,NA,NA,NA,NA,0
25569,NA,NA,NA,NA,0
25570,NA,NA,NA,NA,0
25571,NA,NA,NA,NA,0
25572,NA,NA,NA,NA,0
25573,NA,NA,NA,NA,0
25574,NA,NA,NA,NA,0
25575,NA,NA,NA,NA,0
25576,NA,NA,NA,NA,0
25577,NA,NA,NA,NA,0
25578,NA,NA,NA,NA,0
25579,NA,NA,NA,NA,0
25580,NA,NA,NA,NA,0
25581,NA,NA,NA,NA,0
25582,NA,NA,NA,NA,0
25583,NA,NA,NA,NA,0
25584,NA,NA,NA,NA,0
25585,NA,NA,NA,NA,0
25586,NA,NA,NA,NA,0
25587,NA,NA,NA,NA,0
25588,NA,NA,NA,NA,0
25589,NA,NA,NA,NA,0
25590,NA,NA,NA,NA,0
25591,NA,NA,NA,NA,0
25592,NA,NA,NA,NA,0
25593,NA,NA,NA,NA,0
25594,NA,NA,NA,NA,0
25595,NA,NA,NA,NA,0
25596,NA,NA,NA,NA,0
25597,NA,NA,NA,NA,0
25598,NA,NA,NA,NA,0
25599,NA,NA,NA,NA,0
25600,NA,NA,NA,NA,0
25601,NA,NA,NA,NA,0
25602,1005.25,180.3624339,1020.407003,394.9707265,144519
25603,NA,NA,NA,NA,0
25604,NA,NA,NA,NA,0
25605,13.64285714,1.421645022,0.004578755,1742.146302,17554
25606,NA,NA,NA,NA,0
25607,NA,NA,NA,NA,0
25608,NA,NA,NA,NA,0
25609,NA,NA,NA,NA,0
25610,NA,NA,NA,NA,0
25611,NA,NA,NA,NA,0
25612,NA,NA,NA,NA,0
25613,NA,NA,NA,NA,0
25614,NA,NA,NA,NA,0
25615,NA,NA,NA,NA,0
25616,NA,NA,NA,NA,0
25617,NA,NA,NA,NA,0
25618,NA,NA,NA,NA,0
25619,806.8452381,125.5467687,1550.452867,454.770298,320037
25620,NA,NA,NA,NA,0
25621,NA,NA,NA,NA,0
25622,NA,NA,NA,NA,0
25623,NA,NA,NA,NA,0
25624,NA,NA,NA,NA,0
25625,NA,NA,NA,NA,0
25626,NA,NA,NA,NA,0
25627,NA,NA,NA,NA,0
25628,3.904761905,34.39434524,500,NA,0
25629,NA,NA,NA,NA,0
25630,NA,NA,NA,NA,0
25631,NA,NA,NA,NA,0
25632,412.3928571,NA,NA,23616.9058,271772
25633,6.327380952,72.34391534,500,NA,0
25634,NA,NA,NA,NA,0
25635,NA,NA,NA,NA,0
25636,NA,NA,NA,NA,0
25637,NA,NA,NA,NA,0
25638,NA,NA,NA,NA,0
25639,NA,NA,NA,NA,0
25640,419.8095238,264.8690476,NA,23616.9058,271772
25641,NA,NA,NA,NA,0
25642,NA,NA,NA,NA,0
25643,NA,NA,NA,NA,0
25644,NA,NA,NA,NA,0
25645,NA,NA,NA,NA,0
25646,NA,NA,NA,NA,0
25647,NA,NA,NA,NA,0
25648,NA,NA,NA,NA,0
25649,123.9910714,12.11435786,0.193223443,213.7190138,294
25650,NA,NA,NA,NA,0
25651,NA,NA,NA,NA,0
25652,NA,NA,NA,NA,0
25653,NA,NA,NA,NA,0
25654,NA,NA,NA,NA,0
25655,NA,NA,NA,NA,0
25656,NA,NA,NA,NA,0
25657,NA,NA,NA,NA,0
25658,NA,NA,NA,NA,0
25659,NA,NA,NA,NA,0
25660,NA,NA,NA,NA,0
25661,NA,NA,NA,NA,0
25662,NA,NA,NA,NA,0
25663,NA,NA,NA,NA,0
25664,NA,NA,NA,NA,0
25665,NA,NA,NA,NA,0
25666,NA,NA,NA,NA,0
25667,NA,NA,NA,NA,0
25668,NA,NA,NA,NA,0
25669,NA,NA,NA,NA,0
25670,NA,NA,NA,NA,0
25671,NA,NA,NA,NA,0
25672,NA,NA,NA,NA,0
25673,NA,NA,NA,NA,0
25674,175.9970238,19.0576081,1.011932383,21431.4599,230760
25675,351.4285714,61.5361552,252.8268307,23616.9058,271772
25676,342.8452381,43.52728175,800.319826,2161.113229,211358
25677,NA,NA,NA,NA,0
25678,NA,NA,NA,NA,0
25679,NA,NA,NA,NA,0
25680,NA,NA,NA,NA,0
25681,NA,NA,NA,NA,0
25682,NA,NA,NA,NA,0
25683,NA,NA,NA,NA,0
25684,NA,NA,NA,NA,0
25685,NA,NA,NA,NA,0
25686,NA,NA,NA,NA,0
25687,21.46428571,83.11054422,500,NA,0
25688,NA,NA,NA,NA,0
25689,NA,NA,NA,NA,0
25690,NA,NA,NA,NA,0
25691,NA,NA,NA,NA,0
25692,NA,NA,NA,NA,0
25693,NA,NA,NA,NA,0
25694,NA,NA,NA,NA,0
25695,NA,NA,NA,NA,0
25696,NA,NA,NA,NA,0
25697,NA,NA,NA,NA,0
25698,NA,NA,NA,NA,0
25699,NA,NA,NA,NA,0
25700,NA,NA,NA,NA,0
25701,NA,NA,NA,NA,0
25702,NA,NA,NA,NA,0
25703,NA,NA,NA,NA,0
25704,NA,NA,NA,NA,0
25705,NA,NA,NA,NA,0
25706,NA,NA,NA,NA,0
25707,NA,NA,NA,NA,0
25708,NA,NA,NA,NA,0
25709,NA,NA,NA,NA,0
25710,NA,NA,NA,NA,0
25711,NA,NA,NA,NA,0
25712,NA,NA,NA,NA,0
25713,NA,NA,NA,NA,0
25714,NA,NA,NA,NA,0
25715,42.13988095,33.51190476,500,NA,0
25716,NA,NA,NA,NA,0
25717,NA,NA,NA,NA,0
25718,NA,NA,NA,NA,0
25719,NA,NA,NA,NA,0
25720,NA,NA,NA,NA,0
25721,369.5208333,241.4915675,352.1942719,23616.9058,271772
25722,NA,NA,NA,NA,0
25723,NA,NA,NA,NA,0
25724,NA,NA,NA,NA,0
25725,NA,NA,NA,NA,0
25726,NA,NA,NA,NA,0
25727,NA,NA,NA,NA,0
25728,NA,NA,NA,NA,0
25729,NA,NA,NA,NA,0
25730,NA,NA,NA,NA,0
25731,352.8690476,64.04421769,391.3650794,35687.73944,2968759
25732,NA,NA,NA,NA,0
25733,NA,NA,NA,NA,0
25734,NA,NA,NA,NA,0
25735,NA,NA,NA,NA,0
25736,NA,NA,NA,NA,0
25737,NA,NA,NA,NA,0
25738,NA,NA,NA,NA,0
25739,NA,NA,NA,NA,0
25740,NA,NA,NA,NA,0
