Fishnet_ID,rice_HgHa,AET_mean,GDP_Mean,rice_Fertilizer,Pesticide
40842,1.571667903,747.8422619,3807.754204,74.02804655,976736
40843,NA,NA,NA,0.024128143,0
40844,NA,1.976190476,NA,0.040351536,0
40845,NA,NA,NA,0.023450052,0
40846,NA,NA,NA,0.021114111,0
40847,NA,NA,NA,0.020342661,0
40848,NA,291.764881,2161.113229,0,211358
40849,NA,NA,23616.9058,2.928479072,271772
40850,NA,NA,NA,0.023081626,0
40851,NA,NA,NA,0.047052719,0
40852,NA,NA,NA,0.043816554,0
40853,2.885191959,947.5416667,315.3688695,19.53153309,14
40854,NA,NA,NA,0.013053888,0
40855,5.557029911,692.3928571,990.4634249,213.4777996,8940649
40856,NA,NA,NA,0.014136681,0
40857,0.762569465,640.0952381,123.2732893,8.152128328,4329
40858,NA,NA,NA,0.042554673,0
40859,NA,NA,NA,0.023965787,0
40860,NA,NA,NA,0.0143948,0
40861,NA,NA,NA,0.029088679,0
40862,NA,NA,NA,0.014303729,0
40863,0.017954546,254.952381,123.2732893,7.577648441,4329
40864,NA,13.82440476,1742.146302,0,17554
40865,NA,NA,NA,0.022297031,0
40866,NA,NA,NA,0.023456909,0
40867,NA,NA,NA,0.031402356,0
40868,NA,NA,NA,0.01578192,0
40869,NA,NA,NA,0.050247054,0
40870,NA,NA,NA,0.045322248,0
40871,NA,NA,NA,0.022799852,0
40872,0.019,83.43452381,3105.376055,111.9618188,179427
40873,NA,NA,NA,0.027296137,0
40874,NA,NA,NA,0.044654167,0
40875,NA,NA,NA,0.022773143,0
40876,NA,NA,NA,0.062437339,0
40877,NA,NA,NA,0.031663972,0
40878,NA,NA,NA,0.029823019,0
40879,NA,321.8511905,2161.113229,0,211358
40880,NA,28.97619048,990.4634249,0,8940649
40881,NA,NA,NA,0.018367508,0
40882,NA,NA,NA,0.024922487,0
40883,NA,NA,NA,0.026682641,0
40884,NA,NA,NA,0.021779775,0
40885,NA,NA,NA,0.019717326,0
40886,NA,NA,20886.40251,0.147862585,0
40887,NA,4.318452381,1742.146302,0,17554
40888,NA,NA,NA,0.024892362,0
40889,NA,NA,NA,0.02765344,0
40890,NA,391.2380952,35687.73944,0.149451934,2968759
40891,NA,NA,NA,0.029804836,0
40892,NA,NA,NA,0.019435066,0
40893,NA,572.077381,21431.4599,1.099076768,230760
40894,NA,NA,NA,0.045114354,0
40895,NA,NA,NA,0.02496097,0
40896,NA,NA,NA,0.070224306,0
40897,NA,316.5416667,2161.113229,4.15454904,211358
40898,NA,NA,NA,0.024597739,0
40899,NA,344.7738095,39668.85438,0.99896757,4800
40900,NA,21.69940476,1742.146302,0,17554
40901,NA,NA,NA,0.062532093,0
40902,NA,NA,NA,0.032583382,0
40903,1.146239271,656.9880952,384.138496,7.666649276,11690
40904,NA,NA,NA,0.032893641,0
40905,NA,236.0208333,21431.4599,0.397774983,230760
40906,0.246585217,837.9136905,3807.754204,29.79566217,976736
40907,NA,NA,NA,0.030291974,0
40908,NA,NA,NA,0.027346029,0
40909,0.907460856,201.4613095,990.4634249,58.73316553,8940649
40910,NA,348.5357143,39668.85438,0.946747512,4800
40911,NA,NA,NA,0.030131671,0
40912,NA,NA,NA,0.014042183,0
40913,NA,NA,NA,0.066887585,0
40914,NA,NA,NA,0.019245098,0
40915,1.012574369,627.8571429,315.2966525,3.191108929,535
40916,0.410038918,142.1458333,2065.427423,73.47611249,16571
40917,NA,28.57142857,1447.6153,0.849919885,94048
40918,NA,NA,NA,0.022168578,0
40919,NA,NA,NA,0.029222939,0
40920,NA,NA,NA,0.048721856,0
40921,2.523257135,951.5654762,813.2904404,92.20305952,11179
40922,NA,NA,NA,0.044853337,0
40923,NA,NA,NA,0.049390894,0
40924,NA,NA,NA,0.026625337,0
40925,NA,NA,NA,0.045229164,0
40926,NA,376.4434524,23616.9058,0,271772
40927,NA,NA,NA,0.037945772,0
40928,NA,NA,NA,0.013701382,0
40929,NA,NA,NA,0.042679271,0
40930,1.918966079,707.8392857,454.770298,104.7957555,320037
40931,NA,NA,NA,0.042650806,0
40932,NA,NA,NA,0.044135398,0
40933,2.23609826,1124.589286,813.2904404,98.99323324,11179
40934,NA,427.6607143,1902.008889,5.944566502,72710
40935,NA,779.702381,NA,0.338766396,0
40936,NA,NA,23616.9058,0.545015618,271772
40937,7.641920119,683.9077381,990.4634249,217.1905085,8940649
40938,NA,NA,NA,0.029893783,0
40939,NA,NA,NA,0.037097225,0
40940,NA,NA,NA,0.058148732,0
40941,NA,NA,NA,0.028621698,0
40942,1.237496376,806.0714286,3807.754204,55.10625397,976736
40943,NA,NA,NA,0.046366653,0
40944,NA,NA,NA,0.023496771,0
40945,NA,NA,NA,0.030235414,0
40946,NA,NA,NA,0.035524158,0
40947,NA,NA,NA,0.015140594,0
40948,NA,NA,NA,0.027779604,0
40949,2.245454517,463.1845238,3105.376055,113.5334299,179427
40950,NA,NA,NA,0.022862788,0
40951,NA,NA,NA,0.045265361,0
40952,NA,424.3541667,21431.4599,1.270083533,230760
40953,NA,NA,NA,0.037675206,0
40954,NA,NA,NA,0.039969257,0
40955,NA,NA,NA,0.013924653,0
40956,NA,NA,NA,0.02154322,0
40957,NA,NA,NA,0.029377313,0
40958,0.51196043,493.2678571,3807.754204,30.20761507,976736
40959,NA,NA,NA,0.044364864,0
40960,NA,NA,NA,0.024734842,0
40961,NA,NA,NA,0.037196411,0
40962,NA,NA,NA,0.022356884,0
40963,NA,NA,NA,0.016563406,0
40964,NA,NA,NA,0.045828302,0
40965,NA,213.25,35687.73944,1.981705157,2968759
40966,NA,427.547619,21431.4599,1.266826217,230760
40967,NA,564.764881,21431.4599,0,230760
40968,NA,NA,NA,0.045467226,0
40969,NA,NA,NA,0.017297619,0
40970,NA,NA,NA,0.022806937,0
40971,4.059993511,1033.065476,982.1237498,38.74649781,30536
40972,NA,305.797619,2161.113229,0,211358
40973,NA,NA,NA,0.043651761,0
40974,NA,375.952381,5002.57738,0.121709663,96527
40975,NA,NA,NA,0.024041928,0
40976,NA,NA,NA,0.019816784,0
40977,NA,NA,NA,0.027287272,0
40978,NA,NA,20886.40251,0.116710421,0
40979,NA,669.422619,3807.754204,1.12881821,976736
40980,2.647672371,940.125,1047.062049,78.01347879,119544
40981,NA,NA,NA,0.021483549,0
40982,NA,NA,NA,0.045479124,0
40983,NA,NA,NA,0.043581592,0
40984,NA,510.6071429,21431.4599,0.985016991,230760
40985,NA,NA,NA,0.026778196,0
40986,NA,NA,NA,0.043900995,0
40987,NA,376.7916667,23616.9058,0.503489494,271772
40988,NA,NA,NA,0.01936759,0
40989,1.646336527,771.1845238,NA,20.81375812,651
40990,NA,NA,2161.113229,0.246915475,211358
40991,NA,NA,NA,0.024849996,0
40992,NA,NA,NA,0.016292698,0
40993,NA,NA,NA,0.022102893,0
40994,NA,NA,NA,0.019623063,0
40995,NA,264.3333333,2161.113229,0,211358
40996,NA,NA,NA,0.030728261,0
40997,NA,NA,NA,0.028871384,0
40998,NA,NA,NA,0.032166249,0
40999,NA,NA,NA,0.027711314,0
41000,NA,NA,NA,0.040608702,0
41001,NA,NA,NA,0.025445134,0
41002,NA,NA,NA,0.057255282,0
41003,NA,NA,NA,0.022935389,0
41004,NA,NA,NA,0.029479509,0
41005,NA,708.5208333,35687.73944,6.862345835,2968759
41006,NA,NA,NA,0.050265434,0
41007,NA,273.9583333,3432.377275,2.241838047,119
41008,NA,NA,NA,0.030612664,0
41009,0.270093989,762.8809524,868.7949098,11.82086023,70
41010,NA,NA,NA,0.019977604,0
41011,NA,NA,NA,0.025034833,0
41012,NA,NA,NA,0.026925605,0
41013,1.337499976,626.0982143,6448.150281,18.52752258,615513
41014,NA,NA,NA,0.02241944,0
41015,NA,NA,NA,0.026235066,0
41016,NA,517.2410714,6448.150281,0.454493904,615513
41017,NA,NA,NA,0.027467265,0
41018,NA,NA,NA,0.021875885,0
41019,NA,NA,NA,0.038732967,0
41020,NA,NA,NA,0.022826108,0
41021,NA,NA,NA,0.044001145,0
41022,NA,NA,NA,0.029307059,0
41023,NA,NA,NA,0.028446178,0
41024,NA,NA,NA,0.051123111,0
41025,NA,33.08035714,310.9856809,0,365
41026,NA,NA,NA,0.031756906,0
41027,NA,318.2440476,6448.150281,0.139466969,615513
41028,NA,NA,NA,0.027035272,0
41029,NA,NA,NA,0.015532709,0
41030,2.420416748,716.9583333,2161.113229,22.41883133,211358
41031,NA,NA,NA,0.031390791,0
41032,NA,NA,NA,0.015841662,0
41033,2.64253966,975.3452381,NA,18.42424775,651
41034,NA,NA,NA,0.027942964,0
41035,NA,NA,NA,0.027286068,0
41036,NA,NA,NA,0.027373608,0
41037,NA,NA,NA,0.027624158,0
41038,0.071404811,2.279761905,1291.922189,189.397747,34517
41039,NA,NA,NA,0.046164144,0
41040,NA,NA,NA,0.028704841,0
41041,NA,NA,35687.73944,0,2968759
41042,NA,236.2589286,6448.150281,0,615513
41043,1.50999999,389.1934524,387.7801545,11.19345578,5286
41044,NA,NA,NA,0.024970634,0
41045,NA,306.2053571,2161.113229,0,211358
41046,2.543089281,624.7738095,454.770298,113.9973401,320037
41047,0.77862374,25.48809524,990.4634249,236.9073116,8940649
41048,NA,NA,NA,0.021212497,0
41049,NA,380.485119,23616.9058,0.271136478,271772
41050,NA,NA,NA,0.028488036,0
41051,NA,NA,NA,0.025587238,0
41052,NA,NA,NA,0.021613879,0
41053,NA,NA,NA,0.024374999,0
41054,NA,NA,20886.40251,0.098300065,0
41055,NA,NA,NA,0.046451828,0
41056,NA,540.7916667,5587.232082,6.720431477,40890
41057,NA,NA,NA,0.028500152,0
41058,NA,NA,NA,0.039664647,0
41059,NA,NA,NA,0.015434497,0
41060,NA,NA,NA,0.037728005,0
41061,NA,NA,NA,0.024040678,0
41062,NA,357.6309524,2161.113229,4.210591251,211358
41063,NA,NA,NA,0.015676337,0
41064,NA,NA,NA,0.024943571,0
41065,NA,NA,NA,0.024991228,0
41066,NA,NA,NA,0.02455766,0
41067,NA,NA,NA,0.034070853,0
41068,NA,NA,NA,0.014895825,0
41069,NA,185.2678571,21431.4599,0.703172109,230760
41070,NA,269.1309524,2161.113229,0,211358
41071,NA,NA,NA,0.01267581,0
41072,NA,NA,NA,0.094791257,0
41073,NA,NA,20886.40251,0.168020212,0
41074,7.533668951,735.1904762,990.4634249,314.6473567,8940649
41075,1.557674441,504.1309524,609.3283481,3.921744849,280
41076,NA,NA,NA,0.023419059,0
41077,NA,NA,NA,0.031461222,0
41078,NA,NA,NA,0.033033505,0
41079,NA,NA,NA,0.0243132,0
41080,NA,381.9345238,2161.113229,0.769048214,211358
41081,NA,NA,NA,0.021033302,0
41082,1.560684543,746.1517857,3807.754204,74.00642083,976736
41083,NA,NA,2161.113229,0,211358
41084,NA,NA,NA,0.044681934,0
41085,NA,NA,NA,0.052640988,0
41086,NA,NA,2161.113229,0,211358
41087,NA,NA,20886.40251,0.082861372,0
41088,NA,NA,NA,0.032073227,0
41089,NA,NA,NA,0.035708405,0
41090,NA,NA,NA,0.0170929,0
41091,NA,NA,NA,0.021728381,0
41092,1.595459598,841.547619,454.770298,160.204811,320037
41093,NA,NA,NA,0.0376685,0
41094,NA,NA,NA,0.040312884,0
41095,NA,NA,NA,0.046766795,0
41096,NA,209.327381,2161.113229,0,211358
41097,NA,42.6547619,2351.029553,1.824513197,6528
41098,NA,0.601190476,NA,0.084154508,0
41099,NA,NA,NA,0.021291542,0
41100,NA,254.7589286,2161.113229,0,211358
41101,NA,NA,NA,0.022574216,0
41102,NA,404.6011905,23616.9058,0.959652036,271772
41103,NA,688.5833333,35687.73944,10.8272984,2968759
41104,NA,42.16071429,731.5886803,0,201
41105,NA,250.3809524,6448.150281,0.465174712,615513
41106,1.175444889,1158.011905,813.2904404,48.74422885,11179
41107,0.227999997,137.5178571,3105.376055,112.1884182,179427
41108,NA,NA,NA,0.022330129,0
41109,NA,1029.797619,1454.786908,0.30187655,917
41110,NA,NA,NA,0.030396172,0
41111,NA,NA,NA,0.02730028,0
41112,NA,NA,NA,0.030889102,0
41113,0.125979679,860.702381,2065.427423,76.11276676,16571
41114,NA,1.202380952,NA,0.068018747,0
41115,NA,NA,NA,0.039057724,0
41116,NA,444.5833333,21431.4599,0.547461958,230760
41117,NA,NA,NA,0.029627345,0
41118,NA,NA,NA,0.019776251,0
41119,NA,NA,NA,0.0263934,0
41120,NA,NA,NA,0.049776705,0
41121,NA,NA,NA,0.023299766,0
41122,1.186743788,466.4464286,454.770298,76.33594098,320037
41123,2.062173874,923.0674603,2711.390318,128.4410656,0
41124,NA,NA,NA,0.022716011,0
41125,NA,802.7678571,35687.73944,8.944608335,2968759
41126,NA,242.9761905,21431.4599,0,230760
41127,NA,850.7380952,6614.061792,1.82769456,157693
41128,NA,109.0892857,8591.448384,0,21168
41129,NA,NA,NA,0.017695445,0
41130,NA,NA,28743.93051,2.300035397,15997
41131,0.784589801,433.0357143,185.0552126,11.25378615,0
41132,NA,NA,NA,0.028524501,0
41133,NA,NA,NA,0.027626203,0
41134,NA,NA,16263.81595,0.388781369,23867
41135,NA,1153.428571,34632.47003,2.882169127,536152
41136,NA,NA,NA,0.027649938,0
41137,NA,393.0833333,2161.113229,0,211358
41138,NA,NA,NA,0.047771696,0
41139,NA,NA,NA,0.030535062,0
41140,NA,NA,NA,0.017029488,0
41141,NA,NA,NA,0.021580081,0
41142,NA,NA,NA,0.036980886,0
41143,NA,NA,NA,0.028104437,0
41144,NA,NA,NA,0.023419651,0
41145,NA,NA,NA,0.043364768,0
41146,NA,248.172619,23616.9058,0.751567599,271772
41147,NA,0.270833333,1291.922189,0,34517
41148,NA,NA,NA,0.066535446,0
41149,NA,NA,NA,0.031633324,0
41150,NA,NA,NA,0.042624697,0
41151,NA,520.4960317,23616.9058,0.506168246,271772
41152,2.747416679,195.5535714,184.1465021,49.97800962,3691
41153,NA,NA,NA,0.040423946,0
41154,NA,NA,NA,0.017945254,0
41155,NA,NA,NA,0.031559738,0
41156,NA,NA,NA,0.037796484,0
41157,NA,575.6845238,6448.150281,0.258845158,615513
41158,NA,4.464285714,213.7190138,0,294
41159,NA,NA,NA,0.037117746,0
41160,NA,386.3363095,21431.4599,0,230760
41161,NA,NA,NA,0.041708119,0
41162,NA,NA,NA,0.020570245,0
41163,NA,NA,NA,0.029422662,0
41164,NA,357.6309524,2161.113229,4.373342635,211358
41165,NA,NA,NA,0.016431147,0
41166,NA,NA,NA,0.017484748,0
41167,NA,NA,NA,0.015274132,0
41168,NA,NA,NA,0.04222506,0
41169,NA,NA,23616.9058,2.099910975,271772
41170,NA,NA,NA,0.029551216,0
41171,NA,NA,NA,0.035492302,0
41172,NA,NA,NA,0.058155572,0
41173,NA,NA,NA,0.023910771,0
41174,NA,NA,NA,0.041362191,0
41175,NA,NA,NA,0.029850327,0
41176,NA,NA,NA,0.066763875,0
41177,NA,NA,NA,0.020581942,0
41178,NA,NA,NA,0.039973022,0
41179,NA,1074.154762,NA,0.769081696,0
41180,NA,NA,NA,0.037230753,0
41181,NA,475.2261905,23616.9058,0,271772
41182,NA,NA,NA,0.045560867,0
41183,2.61979242,1015.997024,813.2904404,106.601169,11179
41184,NA,NA,NA,0.021854979,0
41185,NA,389.8988095,12586.63634,4.041396514,108005
41186,NA,NA,NA,0.03704282,0
41187,2.070333737,437.3829365,419.8013152,3.208353122,19074
41188,NA,NA,NA,0.033839,0
41189,0.461946579,994.5863095,NA,18.04640676,651
41190,0.878427881,139.2321429,NA,55.43566887,60216
41191,NA,NA,NA,0.022042348,0
41192,NA,NA,20886.40251,0.366588716,0
41193,NA,NA,NA,0.031012549,0
41194,NA,164.7797619,21431.4599,0.395154485,230760
41195,NA,492.6220238,23616.9058,2.431884639,271772
41196,NA,146.4404762,1498.638251,1.486474633,32248
41197,NA,NA,NA,0.033982158,0
41198,NA,251.4107143,2161.113229,0,211358
41199,NA,NA,NA,0.017900049,0
41200,NA,269.9345238,2161.113229,0,211358
41201,NA,NA,NA,0.02337951,0
41202,NA,NA,NA,0.065067996,0
41203,NA,NA,NA,0.023805504,0
41204,NA,NA,NA,0.020613862,0
41205,NA,NA,NA,0.026628644,0
41206,NA,NA,NA,0.01651458,0
41207,NA,NA,NA,0.028214451,0
41208,1.070344859,598.3015873,419.8013152,22.41487416,19074
41209,NA,NA,20886.40251,0.302246254,0
41210,1.044489164,539.6607143,3807.754204,41.09167367,976736
41211,NA,NA,NA,0.034125045,0
41212,NA,NA,NA,0.017134896,0
41213,1.340495172,834.110119,609.3283481,5.047040047,280
41214,NA,NA,NA,0.029299994,0
41215,NA,NA,NA,0.032841282,0
41216,NA,NA,NA,0.042365081,0
41217,0.654166689,489.1785714,2161.113229,24.98574258,211358
41218,NA,NA,NA,0.019765269,0
41219,NA,NA,NA,0.015841663,0
41220,NA,NA,NA,0.03420218,0
41221,NA,NA,NA,0.024987559,0
41222,NA,NA,NA,0.035646049,0
41223,NA,NA,NA,0.029814324,0
41224,NA,NA,NA,0.038199739,0
41225,NA,NA,NA,0.026675687,0
41226,1.952970786,783.8005952,312.907523,8.454246181,884
41227,NA,NA,NA,0.075535141,0
41228,NA,473.1785714,39668.85438,3.440412521,4800
41229,NA,293.672619,21431.4599,0,230760
41230,NA,NA,NA,0.022356069,0
41231,NA,NA,NA,0.027941372,0
41232,NA,NA,NA,0.025927642,0
41233,NA,NA,NA,0.015320826,0
41234,NA,NA,NA,0.030826197,0
41235,NA,NA,NA,0.01954953,0
41236,NA,NA,NA,0.046915275,0
41237,0.018440563,835.5922619,868.7949098,6.659581555,70
41238,NA,0,NA,0.092945961,0
41239,NA,NA,NA,0.02987177,0
41240,NA,NA,NA,0.027856859,0
41241,2.601818275,146.3630952,NA,12.43147832,6672
41242,NA,NA,NA,0.044138844,0
41243,NA,NA,NA,0.033732884,0
41244,1.211321537,545.264881,454.770298,51.2111986,320037
41245,NA,NA,NA,0.036990998,0
41246,NA,NA,NA,0.025256758,0
41247,NA,NA,NA,0.031103785,0
41248,NA,NA,NA,0.016059928,0
41249,NA,NA,NA,0.036453606,0
41250,NA,134.9285714,6448.150281,0.144022106,615513
41251,NA,285.7142857,23616.9058,1.073528098,271772
41252,NA,NA,NA,0.03186464,0
41253,NA,5.023809524,1742.146302,0,17554
41254,NA,NA,NA,0.045499194,0
41255,NA,961.8482143,3807.754204,0,976736
41256,NA,NA,NA,0.027177429,0
41257,NA,NA,NA,0.027587641,0
41258,NA,NA,NA,0.01738911,0
41259,0.631176123,513.5446429,312.907523,1.621727065,884
41260,NA,NA,NA,0.033432752,0
41261,NA,NA,NA,0.029512767,0
41262,NA,NA,NA,0.020735844,0
41263,NA,NA,NA,0.023899997,0
41264,NA,NA,NA,0.030210069,0
41265,NA,NA,NA,0.026127607,0
41266,NA,NA,NA,0.030141937,0
41267,NA,NA,NA,0.0339227,0
41268,NA,NA,NA,0.073181794,0
41269,NA,NA,NA,0.02703906,0
41270,NA,940.1369048,183.9673847,0,0
41271,NA,461.2916667,21431.4599,1.279376919,230760
41272,NA,NA,NA,0.043362323,0
41273,NA,NA,NA,0.016275004,0
41274,NA,304.3630952,2161.113229,0.244759679,211358
41275,NA,NA,20886.40251,0.325700403,0
41276,1.42446809,938.5803571,3807.754204,77.55009235,976736
41277,NA,NA,NA,0.026633996,0
41278,NA,NA,NA,0.028163439,0
41279,NA,NA,NA,0.032474406,0
41280,NA,NA,NA,0.022473358,0
41281,NA,NA,NA,0.017661753,0
41282,NA,NA,NA,0.023812815,0
41283,NA,NA,NA,0.026989903,0
41284,NA,NA,NA,0.027780261,0
41285,NA,NA,NA,0.031963389,0
41286,0.65926684,507.2172619,3807.754204,41.04443192,976736
41287,NA,NA,NA,0.016139406,0
41288,NA,1049.720238,2143.136311,1.10267842,1704
41289,NA,155.7767857,123.2732893,0,4329
41290,NA,359.6547619,23616.9058,0.850733578,271772
41291,NA,NA,NA,0.017534479,0
41292,NA,NA,NA,0.044020972,0
41293,2.398132821,749.5297619,454.770298,129.9014835,320037
41294,NA,NA,NA,0.047094373,0
41295,NA,NA,NA,0.02336316,0
41296,NA,NA,NA,0.036127185,0
41297,NA,132.7380952,1378.616333,0.50714668,42
41298,NA,NA,NA,0.022125809,0
41299,NA,88.74404762,21431.4599,0,230760
41300,NA,NA,NA,0.021950386,0
41301,NA,NA,NA,0.04933517,0
41302,NA,NA,NA,0.061250002,0
41303,0.882889383,1036.104167,NA,58.04234207,0
41304,NA,312.297619,2161.113229,0,211358
41305,NA,NA,NA,0.023695524,0
41306,NA,629.2380952,24631.38853,4.99229842,686791
41307,NA,NA,NA,0.026963241,0
41308,NA,NA,NA,0.034646328,0
41309,NA,290.2857143,2161.113229,0,211358
41310,NA,463.3809524,23616.9058,0,271772
41311,NA,NA,NA,0.024175757,0
41312,NA,NA,NA,0.039219256,0
41313,NA,NA,35687.73944,0.352285683,2968759
41314,NA,NA,NA,0.028645136,0
41315,NA,NA,NA,0.030154392,0
41316,NA,NA,NA,0.029003439,0
41317,NA,NA,NA,0.018820825,0
41318,NA,NA,NA,0.025729249,0
41319,NA,316.8333333,2161.113229,0.32151891,211358
41320,NA,NA,35687.73944,0.301077324,2968759
41321,1.404166619,NA,1061.330138,0.355688637,0
41322,NA,NA,NA,0.033461255,0
41323,NA,NA,NA,0.029936453,0
41324,1.335033436,791.3363095,402.490578,6.544114437,1610
41325,NA,NA,NA,0.031330739,0
41326,NA,NA,NA,0.03718072,0
41327,NA,NA,NA,0.031723709,0
41328,NA,NA,20886.40251,0.080734927,0
41329,NA,NA,NA,0.024983441,0
41330,NA,NA,NA,0.037280313,0
41331,NA,362.922619,2161.113229,0,211358
41332,NA,NA,NA,0.036623,0
41333,NA,NA,NA,0.024727522,0
41334,NA,344.077381,2161.113229,0.37418474,211358
41335,2.663861889,809.1071429,315.3688695,193.9538132,14
41336,NA,NA,NA,0.024266661,0
41337,NA,NA,NA,0.04736219,0
41338,NA,432.4166667,2161.113229,1.458818555,211358
41339,NA,NA,NA,0.034222377,0
41340,NA,NA,NA,0.036485732,0
41341,2.518208074,844.3869048,454.770298,74.03305397,320037
41342,NA,NA,NA,0.017982437,0
41343,NA,NA,NA,0.026691541,0
41344,NA,224.3690476,2161.113229,0.824560642,211358
41345,NA,NA,NA,0.019628115,0
41346,NA,NA,NA,0.029279174,0
41347,NA,NA,NA,0.018634017,0
41348,NA,305.3511905,2161.113229,0.191946204,211358
41349,NA,898.8452381,35687.73944,5.409126419,2968759
41350,NA,NA,NA,0.022882653,0
41351,0.550606076,685.8541667,123.2732893,7.64806305,4329
41352,NA,373.6071429,23616.9058,0.689812988,271772
41353,NA,NA,NA,0.027888003,0
41354,NA,NA,NA,0.028704161,0
41355,NA,NA,NA,0.020944515,0
41356,NA,NA,NA,0.052814892,0
41357,NA,NA,NA,0.026238445,0
41358,NA,NA,NA,0.037793173,0
41359,NA,NA,NA,0.017302314,0
41360,0.83824954,129.9613095,NA,113.6755392,60216
41361,3.661933607,969.7380952,1627.976264,52.4803867,71540
41362,NA,401.0238095,2161.113229,0,211358
41363,NA,476.7797619,23616.9058,2.056885896,271772
41364,NA,NA,NA,0.024442872,0
41365,NA,NA,NA,0.029721237,0
41366,NA,291.8452381,2161.113229,0.231911795,211358
41367,NA,NA,NA,0.019505328,0
41368,NA,NA,NA,0.028518757,0
41369,NA,NA,NA,0.031299051,0
41370,2.729651849,424.3571429,727.4245291,4.909472005,4548
41371,4.046702643,123.1428571,520.8920247,45.20969747,116323
41372,NA,NA,NA,0.028938819,0
41373,NA,NA,NA,0.0325774,0
41374,NA,NA,NA,0.013531597,0
41375,NA,NA,NA,0.021906092,0
41376,NA,NA,NA,0.050803496,0
41377,NA,NA,NA,0.078556446,0
41378,NA,92.9047619,520.5689219,0.748319361,812
41379,NA,NA,NA,0.036160147,0
41380,NA,504.6011905,21431.4599,1.02344735,230760
41381,NA,NA,NA,0.030197587,0
41382,NA,NA,NA,0.018165964,0
41383,NA,NA,NA,0.024165481,0
41384,NA,NA,NA,0.027282953,0
41385,NA,NA,NA,0.02303333,0
41386,NA,NA,NA,0.02646747,0
41387,NA,14.2172619,6448.150281,0.596462626,615513
41388,NA,NA,NA,0.031455727,0
41389,NA,NA,NA,0.066378114,0
41390,NA,NA,NA,0.026475556,0
41391,NA,NA,NA,0.061891833,0
41392,NA,NA,NA,0.022870287,0
41393,NA,NA,NA,0.02870611,0
41394,NA,391.9910714,2161.113229,0,211358
41395,NA,NA,NA,0.049576493,0
41396,NA,NA,NA,0.023847218,0
41397,NA,0,NA,0.099379902,0
41398,NA,NA,NA,0.048275331,0
41399,NA,NA,NA,0.046566081,0
41400,NA,NA,NA,0.016430344,0
41401,NA,316.1964286,2161.113229,1.728091518,211358
41402,NA,NA,NA,0.024108322,0
41403,NA,NA,NA,0.022344089,0
41404,NA,NA,NA,0.033004155,0
41405,0.021919193,128.8005952,534.7648097,140.1500635,0
41406,NA,NA,NA,0.024820166,0
41407,NA,742.0505952,6448.150281,1.460242324,615513
41408,NA,NA,NA,0.033050071,0
41409,5.473772132,563.4206349,34632.47003,255.9682847,536152
41410,0.90726531,865.1755952,2463.075323,166.1081747,476933
41411,NA,NA,NA,0.044836448,0
41412,NA,376.797619,2161.113229,0.586865306,211358
41413,2.963616498,261.5267857,520.8920247,46.6856082,116323
41414,NA,NA,NA,0.031926585,0
41415,NA,NA,NA,0.019242122,0
41416,NA,NA,NA,0.030351145,0
41417,NA,NA,NA,0.052160408,0
41418,NA,NA,NA,0.034769928,0
41419,NA,NA,NA,0.014988694,0
41420,NA,126.6815476,21431.4599,0,230760
41421,NA,NA,NA,0.027666971,0
41422,NA,NA,NA,0.037839782,0
41423,0.069795806,105.327381,520.8920247,42.67918869,116323
41424,0.009932935,951.5505952,183.9673847,2.890576952,0
41425,NA,NA,NA,0.01763624,0
41426,NA,NA,NA,0.024994659,0
41427,NA,NA,NA,0.023648487,0
41428,NA,NA,NA,0.046339234,0
41429,4.088318782,826.5277778,NA,158.4911898,27496
41430,NA,NA,NA,0.028139919,0
41431,NA,NA,NA,0.071387639,0
41432,NA,NA,NA,0.037705396,0
41433,NA,0.005952381,NA,0.088467079,0
41434,NA,0.25,NA,0.070814765,0
41435,NA,NA,NA,0.048614531,0
41436,NA,NA,NA,0.026937295,0
41437,NA,143.5,NA,1.567909894,60216
41438,NA,NA,NA,0.034320954,0
41439,NA,NA,NA,0.02551999,0
41440,NA,NA,NA,0.029934968,0
41441,NA,186.0595238,35687.73944,2.986838128,2968759
41442,3.880000114,263.4702381,419.8013152,31.01999422,19074
41443,NA,NA,NA,0.026831348,0
41444,NA,NA,NA,0.054235483,0
41445,NA,NA,NA,0.039300217,0
41446,NA,NA,NA,0.033444974,0
41447,NA,NA,NA,0.034245273,0
41448,NA,244.7678571,21431.4599,0.833328157,230760
41449,NA,NA,NA,0.020177134,0
41450,NA,NA,NA,0.02441148,0
41451,NA,NA,20886.40251,0.117366591,0
41452,NA,NA,NA,0.032620865,0
41453,0.49784255,509.9345238,6614.061792,28.01224789,157693
41454,NA,336.297619,35687.73944,2.011676854,2968759
41455,NA,NA,NA,0.025762497,0
41456,NA,NA,16263.81595,0.233623074,23867
41457,NA,NA,NA,0.025674782,0
41458,NA,NA,NA,0.027172219,0
41459,NA,NA,NA,0.029085667,0
41460,NA,73.99107143,NA,0,5229
41461,NA,NA,NA,0.024707635,0
41462,NA,NA,NA,0.013352023,0
41463,NA,NA,NA,0.01957583,0
41464,NA,472.9821429,23616.9058,1.035860223,271772
41465,NA,26.13690476,NA,0.085638893,0
41466,NA,NA,NA,0.027438046,0
41467,NA,NA,NA,0.04790611,0
41468,NA,NA,NA,0.014112401,0
41469,NA,NA,NA,0.019983708,0
41470,NA,342.7083333,NA,0.389583478,0
