"","mean_rye_Y","rye_Fertilizer","GDP_Mean","Pesticide","AET_mean"
"42542",0.435245392806215,2.03235756538316,3.15253405831716,4.53504081325116,2.64512681403709
"42552",0.304789247624659,1.92204982771529,3.5953428256262,5.33782451404581,2.52921869846005
"42560",0.19682074658276,1.82105450580126,3.31522015660823,4.21937492462626,2.92761474687509
"42569",0.00412587749161962,1.62915341551461,4.33107201983724,5.36316241230006,2.56532768019459
"42581",0.551605204284907,1.6438536071296,3.33487843404016,5.32502074550366,2.37885194644888
"42590",0.0157942671677214,0.683843860600267,3.17598650936112,4.50851625226694,2.45377322247802
"42606",0.301809369591337,1.79439776250999,4.37324138608759,5.43420630841758,2.48374856955437
"42624",0.685864086747365,1.59277428723319,3.33487843404016,5.32502074550366,2.61806678363534
"42632",0.318063343940965,1.52493623125359,3.80950249718057,5.78923793550226,2.95426692343773
"42644",0.154404503990098,1.93735807664905,3.33487843404016,5.32502074550366,2.47420758917595
"42653",0.0357934685640931,1.70910066858052,4.33107201983724,5.36316241230006,2.35903325233702
"42656",0.502425349889385,2.00766711716199,3.67849955374174,4.79177483365164,2.60415209529602
"42663",0.445229805870125,2.19638126072553,4.48925689329624,4.11223623086894,2.61124901126742
"42667",0.589499659855027,1.79229740114654,3.5631114768111,3.73957234445009,2.64032168829448
"42672",0.0142722777571257,1.7735360012837,4.33107201983724,5.36316241230006,2.34842656529974
"42678",0.206580587656658,1.52907656934013,3.80950249718057,5.78923793550226,2.84371281205735
"42680",0.13834349876899,1.83231116937416,4.37324138608759,5.43420630841758,2.6947618425466
"42690",0.148253338821646,1.82723835114874,3.58078294659351,5.98977763964001,2.94002854269885
"42703",0.16686669096774,1.46810825996067,4.55253120853509,6.47257508985315,2.89916885856721
"42716",0.408094326196173,1.67784260949327,4.55253120853509,6.47257508985315,2.77581408684366
"42725",0.336590957213792,1.51786641705139,3.80950249718057,5.78923793550226,2.67272991885311
"42727",0.0674118584037554,0.858341773783783,2.98847132047518,4.4215710245264,2.94301285756679
"42739",0.0490528818209768,1.01614135712674,2.71731170571189,2.91009054559407,2.00768682872724
"42743",0.2695129474868,1.95978482760642,2.99627669770714,6.95136909386879,2.92051464136321
"42764",0.186164004139842,0.703365052379035,3.17598650936112,4.50851625226694,2.39805890639348
"42777",0.00316986298498817,1.37401005866027,4.33107201983724,5.36316241230006,2.76843547484622
"42788",0.596516560067403,1.60732754175663,3.33487843404016,5.32502074550366,2.35112421677566
"42791",0.0288653957044311,1.70976648557485,4.37324138608759,5.43420630841758,2.64640080849942
"42794",0.0400146372762178,1.42344687364012,3.49225402986176,5.25389021628127,2.05596276823313
"42820",0.071059488538779,1.52561693062228,4.14310934368233,4.86861505347097,2.60281547159111
"42821",0.224086829575935,1.87711150441223,3.30639568540983,5.00241662707248,2.86718854570706
"42827",0.286954410672465,1.2624966472052,3.33487843404016,5.32502074550366,2.59475418033626
"42834",0.0538293992590039,1.27153161962057,4.37324138608759,5.43420630841758,2.75319535090188
"42836",0.152288343465533,1.62607787871637,4.33107201983724,5.36316241230006,2.64177795836856
"42845",0.0450468217401128,1.35154068512128,3.33487843404016,5.32502074550366,2.51105534458215
"42847",0.0162734186755456,1.62916512558115,4.33107201983724,5.36316241230006,2.60207937899519
"42853",0.102326410370919,1.5025162728559,3.80950249718057,5.78923793550226,2.60256701840448
"42864",0.494816747750211,1.96393923933985,3.67849955374174,4.79177483365164,2.61479053672862
"42866",0.35959883662259,2.07476133951034,3.69928062050879,4.98465330797233,2.62630064198695
"42871",0.397424988367622,1.98474826347057,2.99627669770714,6.95136909386879,2.22290218620518
"42879",0.0390283495232315,1.84941021255348,3.30639568540983,5.00241662707248,2.90561119209128
"42913",0.255450575654166,1.9072547588479,3.58078294659351,5.98977763964001,2.95162080270846
"42917",0.161817039270081,1.62980326598294,4.33107201983724,5.36316241230006,2.68101228918917
"42925",0.0674428424045532,1.58177329241189,4.33107201983724,5.36316241230006,2.69556505836693
"42934",0.428282091944166,2.06170950120376,2.99627669770714,6.95136909386879,2.80820293212047
"42937",0.665644411484828,1.61393126422564,3.33487843404016,5.32502074550366,2.27333203700864
"42949",0.438729350056348,1.8811048763441,4.37324138608759,5.43420630841758,2.79268762268093
"42953",0.310789841774141,1.52157976805251,3.80950249718057,5.78923793550226,2.96870804289998
"42957",0.266153272164975,1.75842683935208,2.23757342070395,3.59228781595213,2.84163874876222
"42971",0.0635209993147904,1.77075796743039,4.33107201983724,5.36316241230006,2.63995759686486
"42986",0.852439597613653,2.37852996217581,4.41865905031594,5.36638186074997,2.52056540558143
"42989",0.30954791277765,2.00112153962793,4.14310934368233,4.86861505347097,2.67111772011707
"42991",0.303302189047677,1.913966675594,3.67411922620111,3.27438879555038,2.63582470069102
"43010",0.284430733844519,1.319695683026,3.16095306782485,4.97335418216401,2.29996881498364
"43023",0.102464263020546,1.45843499504707,3.80950249718057,5.78923793550226,3.0059716656361
"43027",0.421072822015057,1.70090923055797,4.55253120853509,6.47257508985315,2.36932079477675
"43030",0.360100870281888,1.64072270410549,4.55253120853509,6.47257508985315,2.48726887324388
"43044",0.0951992511415249,1.60433664559616,3.80950249718057,5.78923793550226,2.98803047103104
"43045",0.581765286424234,1.5880257161175,3.33487843404016,5.32502074550366,2.5965120084531
"43052",0.343889427528959,1.5253371708073,3.80950249718057,5.78923793550226,2.85359682399265
"43058",0.413734280278869,1.96289179268317,2.99627669770714,6.95136909386879,2.49881086943437
"43071",0.0570171705073635,1.13070726066524,4.55253120853509,6.47257508985315,2.31815032441309
"43093",0.322884588940848,1.85557638754819,4.55253120853509,6.47257508985315,2.97380659558663
"43095",0.316506892288604,1.58039290073571,4.55253120853509,6.47257508985315,2.27767059720452
"43097",0.0134692323091704,1.77237062966154,4.33107201983724,5.36316241230006,2.21728022285632
"43102",0.101899753497476,1.57225585329558,3.30639568540983,5.00241662707248,2.89173652012002
"43123",0.477979290191228,1.39868359786342,3.17598650936112,4.50851625226694,2.234286733946
"43130",0.0182843088429206,0.22246007721627,2.99627669770714,6.95136909386879,2.53845927484078
"43144",0.0492844227712394,1.85774304543357,4.37324138608759,5.43420630841758,2.50033287379509
"43146",0.546376273379301,1.94166027582025,3.67849955374174,4.79177483365164,2.68815487585533
"43147",0.460385049504343,1.3496118274792,3.33487843404016,5.32502074550366,2.25168166499781
"43148",0.0524374185581,1.43579051602064,3.49225402986176,5.25389021628127,2.31583295197578
"43175",0.230728753670237,1.35671765740396,3.80950249718057,5.78923793550226,2.84455359981722
"43179",0.0996806424901546,1.98728179292384,2.99627669770714,6.95136909386879,2.37683755973559
"43183",0.265660796295949,2.01561464583164,4.21334781739129,5.40708143378234,2.68381866030194
"43186",0.173017613986575,1.77574943851208,4.33107201983724,5.36316241230006,2.69238261412692
"43187",0.422972651360733,2.01272517534654,2.99627669770714,6.95136909386879,2.74914714199573
"43197",0.23382321253247,1.90017566376264,3.58078294659351,5.98977763964001,2.97293943144745
"43198",0.428282091944166,1.99468656067254,2.99627669770714,6.95136909386879,2.6443213361902
"43202",0.608883480235988,1.9972280650356,3.16927450599899,0,2.72697449205362
"43203",0.604710057064923,2.15663545711817,3.69928062050879,4.98465330797233,2.59990255716419
"43211",0.304849422923819,1.96050815084312,2.99627669770714,6.95136909386879,2.51121470113639
"43212",0.108395872330727,1.7832164611373,4.33107201983724,5.36316241230006,2.23075294268046
"43226",0.00206783830180523,1.7181969074277,4.33107201983724,5.36316241230006,2.73822828211702
"43231",0.164166901353438,1.62825062038875,4.33107201983724,5.36316241230006,2.84564425747252
"43236",0.434568908664544,2.06700070679746,2.99627669770714,6.95136909386879,2.94699438522985
"43256",0.0222221045077059,1.44012996520715,3.49225402986176,5.25389021628127,2.49653017558301
"43261",0.0762100091488893,1.53501342877781,2.98847132047518,4.4215710245264,2.90709610903045
"43278",0.0688602318919467,1.70982574718265,4.33107201983724,5.36316241230006,2.35175720684891
"43286",0.154956242491434,1.62740277947746,4.33107201983724,5.36316241230006,2.84811027386707
"43289",0.547111933438498,2.34244599193992,4.59846060627,3.68133170596917,2.64372872294043
"43294",0.0243830340033323,1.63095260893801,4.33107201983724,5.36316241230006,2.64367587658914
"43297",0.529129060624141,1.52277498670996,3.33487843404016,5.32502074550366,2.6524708228002
"43302",0.210514607007517,1.44176005930488,4.37324138608759,5.43420630841758,2.73565591993795
"43303",0.0396649471784194,1.35149867128816,3.33487843404016,5.32502074550366,2.54532921060464
"43307",0.203757762234621,1.99294048383457,4.21334781739129,5.40708143378234,2.32140607826015
"43329",0.852828409929252,2.41641056841845,4.41865905031594,5.36638186074997,2.60166558668841
"43331",0.214756300286098,1.82296758506518,3.31522015660823,4.21937492462626,2.92212896536095
"43342",0.102818162915082,1.82097808012242,3.31522015660823,4.21937492462626,2.91740234390586
"43343",0.00956677449756261,1.44309641978461,3.49225402986176,5.25389021628127,2.52062387678971
"43358",0.423069768206329,2.17962949851033,2.99627669770714,6.95136909386879,2.91052117971131
"43363",0.0276327024033881,1.82268157535157,3.31522015660823,4.21937492462626,2.90147291698737
"43365",0.340446039414825,1.35051969330859,3.33487843404016,5.32502074550366,2.20557166476568
"43372",0.370481770045328,1.70441307429922,4.55253120853509,6.47257508985315,2.42506624634082
"43378",0.018353701308427,1.43942740549745,3.49225402986176,5.25389021628127,2.4197247001723
"43382",0.00686204347720777,1.9839653376059,2.99627669770714,6.95136909386879,1.98759711102657
"43389",0.0227375880449406,1.71498955401386,3.31522015660823,4.21937492462626,2.91049735506458
"42476",0.077644019696797,1.17036003000391,4.55253120853509,6.47257508985315,2.55262114613671
"42589",0.142568226297113,0.172344648841242,3.30639568540983,5.00241662707248,2.54993697806101
"42700",0.046207190559342,1.21978247772971,3.80950249718057,5.78923793550226,2.44932225575447
"42708",0.00303314802468882,0.694857769579178,3.17598650936112,4.50851625226694,2.42362615411512
"42840",0.42870782017735,1.70726776057078,4.55253120853509,6.47257508985315,2.47274774520819
"42918",0.0409024671674523,1.34115095208322,3.33487843404016,5.32502074550366,2.12787578101444
"43066",0.0036041241252568,1.30190903622689,3.16095306782485,4.97335418216401,1.59669525234796
"43119",0.449096354129359,1.50067939767856,3.80950249718057,5.78923793550226,2.1696849281087
"43199",0.0299340651989583,2.28718167509106,3.33487843404016,5.32502074550366,2.47419023900122
"43245",0.00796892987657814,0.70393010118326,3.17598650936112,4.50851625226694,2.10121091031215
"43300",0.19764657365528,0.167600038146699,3.80950249718057,5.78923793550226,2.31166558077709
"43396",0.308610846442509,1.58229983132792,3.80950249718057,5.78923793550226,2.98893700049486
"43402",0.227502910429699,1.72386207414816,3.5953428256262,5.33782451404581,2.25100053228768
"43424",0.425316805937208,2.0101010585152,2.99627669770714,6.95136909386879,2.85091960678179
"43429",0.434568908664544,1.96164605515476,2.99627669770714,6.95136909386879,2.43035728750481
"43432",0.164724523278274,1.67295564869651,4.33107201983724,5.36316241230006,2.277459130578
"43442",0.299508576086593,0.751216861427912,3.17598650936112,4.50851625226694,2.04859438463963
"43445",0.221432509387556,0.747207194872597,3.17598650936112,4.50851625226694,1.9832395600254
"43448",0.183527885163538,1.86440421954457,3.80950249718057,5.78923793550226,2.1132268916776
"43450",0.617870617250293,1.4706175781568,2.91918067636586,5.28195781643865,2.73163912108939
"43461",0.247007818123727,2.04999805177877,3.69928062050879,4.98465330797233,2.61863323992852
"43477",0.0958376152978495,1.29271589393749,3.80950249718057,5.78923793550226,2.43299313795467
"43500",0.619458555434023,1.55160039226309,3.33487843404016,5.32502074550366,2.13014223843131
"43504",0.427497056554432,2.07644916891727,3.69928062050879,4.98465330797233,2.14236339108387
"43512",0.0900120967693194,1.25041096718179,3.69928062050879,4.98465330797233,2.31626996213086
"43513",0.434568908664544,2.15987792741636,2.99627669770714,6.95136909386879,2.82565017804888
"43518",0.134961702017779,1.77375890786398,4.33107201983724,5.36316241230006,2.64054058822321
"43521",0.291153894765795,1.95203188510352,3.5953428256262,5.33782451404581,2.70894670491057
"43524",0.428874474457296,1.65008921071214,2.99627669770714,6.95136909386879,2.64529358081705
"43537",0.490751605021881,1.82137821024905,4.55253120853509,6.47257508985315,2.8065191340807
"43551",0.109403540576763,2.07636487777682,2.72897418472011,0,2.30789062544148
"43555",0.220108094842258,0.914173329905485,2.98847132047518,4.4215710245264,2.92552081314069
"43562",0.331519327031438,1.52981325404761,3.80950249718057,5.78923793550226,2.83991553331448
"43565",0.331621121914009,1.79452709146341,4.37324138608759,5.43420630841758,2.41286037659874
"43572",0.143045086395308,2.03419468987136,3.33487843404016,5.32502074550366,2.43196653244715
"43574",0.434568908664544,2.05509820292194,2.99627669770714,6.95136909386879,2.61494740893092
"43575",0.153891048762026,1.77504782906031,4.33107201983724,5.36316241230006,2.52620076848877
"43578",0.488394016076469,1.77148778474641,3.67411922620111,3.27438879555038,2.62635870088876
"43584",0.00846709546796896,1.28050169742244,4.33107201983724,5.36316241230006,2.93292652264759
"43594",0.259306985912958,1.45682445982219,3.80950249718057,5.78923793550226,2.91056088462283
"43604",0.165514106612938,1.77448352924063,4.33107201983724,5.36316241230006,2.45777830075688
"43606",0.00183856410059175,1.10753512428463,3.53572152828684,2.07918124604762,2.5003982167901
"43611",0.188958243859795,1.22151952127664,3.33487843404016,5.32502074550366,2.67432885894039
"43617",0.511986924389421,1.91903662526745,4.37324138608759,5.43420630841758,2.53814866219582
"43618",0.341246442656563,1.85999139084662,2.99627669770714,6.95136909386879,2.37322954566316
"43622",0.234685977441703,1.99379296973004,2.99627669770714,6.95136909386879,2.64738879236044
"43641",0.527660253902007,2.10414593530253,3.27061654569879,4.30393006427537,2.69169705383634
"43647",0.0200503690332571,1.70903478037088,4.33107201983724,5.36316241230006,2.32360195909714
"43648",0.0888248997496435,1.6891861338775,3.31522015660823,4.21937492462626,2.37269287262972
"43653",0.0302704886023411,2.03012652729311,3.80950249718057,5.78923793550226,2.67545099219447
"43654",0.434568908664544,2.20156415381185,2.99627669770714,6.95136909386879,2.71054799926338
"43655",0.182081622649681,0.704945354312542,3.17598650936112,4.50851625226694,2.19226204699143
"43661",0.35491955575286,1.67472956823637,4.55253120853509,6.47257508985315,2.40176968186026
"43663",0.468452152017588,2.08701868970498,3.69928062050879,4.98465330797233,2.63639236302618
"43672",0.555580148173596,2.01354806928485,4.48925689329624,4.11223623086894,2.67132714883458
"43677",0.428944112921029,1.72929293376109,2.91918067636586,5.28195781643865,2.58446584338613
"43678",0.250350455214714,0.755659268372848,3.17598650936112,4.50851625226694,2.00953688821573
"43684",0.268116239960461,1.81964288958335,3.31522015660823,4.21937492462626,2.69523664962078
"43685",0.436707090040959,1.54362101144923,3.33487843404016,5.32502074550366,2.57437580912813
"43691",0.690011023624124,1.58786758892492,3.33487843404016,5.32502074550366,2.21613447142861
"43694",0.434568908664544,2.21564738186852,2.99627669770714,6.95136909386879,2.88215677830758
"43698",0.217483951057334,1.50676943277926,3.80950249718057,5.78923793550226,2.07566642375205
"43699",0.0564601705932771,1.46389017262929,3.49225402986176,5.25389021628127,2.69310901925769
"43707",0.343634524935992,1.88341687872721,4.55253120853509,6.47257508985315,2.80173437715269
"43709",0.634998307754484,2.07820415701603,4.43130692560771,4.3730775921749,2.70818053696504
"43714",0.00412587749161962,1.71821239218481,4.33107201983724,5.36316241230006,2.73232433994248
"43718",0.276384539529302,1.5352613946573,3.80950249718057,5.78923793550226,3.00253887422674
"43721",0.2333319557926,1.81374759266528,4.55253120853509,6.47257508985315,2.95809438945031
"43728",0.0220501406054759,0.708917311270385,3.17598650936112,4.50851625226694,2.15513713911256
"43742",0.343889427528959,1.523716466559,3.80950249718057,5.78923793550226,2.86883679059763
"43761",0.204233072056746,0.865587056487523,2.98847132047518,4.4215710245264,2.96524371013907
"43767",0.096816100744378,1.67654024697397,4.33107201983724,5.36316241230006,2.70031990430796
"43768",0.0658172868646913,1.99757750701479,3.58078294659351,5.98977763964001,2.9557535891756
"43800",0.207970793732687,1.77547540569593,4.33107201983724,5.36316241230006,2.6394420187232
"43826",0.414294244023471,1.81047150915187,3.74727443427803,4.61162773146829,2.68556047820093
"43833",0.303919233093907,2.11535125168422,3.5953428256262,5.33782451404581,2.46933101034254
"43834",0.577480246646089,1.51632106802703,3.33487843404016,5.32502074550366,2.61379779137678
"43846",0.0421099343495465,1.7116669420017,4.33107201983724,5.36316241230006,2.72318844799728
"43850",0.388301972995235,1.8906222248068,4.55253120853509,6.47257508985315,2.78917765459153
"43858",0.0740191517559807,1.25387633992635,4.55253120853509,6.47257508985315,2.80244792294839
"43861",0.433293231918812,1.69882705640986,4.37324138608759,5.43420630841758,2.76942348587656
"43865",0.199146772743468,1.35412053465678,3.33487843404016,5.32502074550366,2.02887612773623
"43866",0.356804610978538,1.98860490775313,2.99627669770714,6.95136909386879,2.47144015351068
"43871",0.434568908664544,2.23791461601066,2.99627669770714,6.95136909386879,2.87383247242264
"43872",0.844674640335652,2.42344988525591,4.41865905031594,5.36638186074997,2.59779309480444
"43879",0.434568908664544,2.16378943779424,2.99627669770714,6.95136909386879,2.46346637352564
"43889",0.499401697253669,1.77075037771284,3.15253405831716,4.53504081325116,2.4921781466596
"43899",0.132230576732844,1.50894904722605,3.69928062050879,4.98465330797233,1.77456041037545
"43906",0.374904510932171,1.62876878300047,4.55253120853509,6.47257508985315,2.25257854972749
"43908",0.259439862174657,1.81939332926896,3.31522015660823,4.21937492462626,2.70247926051905
"43911",0.0986866219578401,1.63008824806139,4.33107201983724,5.36316241230006,2.67051090923347
"43918",0.0939467231909545,1.63183911104718,4.33107201983724,5.36316241230006,2.85426265355432
"43925",0.50919780436149,1.70145408679792,4.55253120853509,6.47257508985315,2.8292290861597
"43926",0.0112531701274972,1.71011144901558,4.33107201983724,5.36316241230006,2.34632386205065
"43927",0.122114408017897,1.29589470092517,3.80950249718057,5.78923793550226,2.92924553827524
"43929",0.205720959341577,1.82189069377655,3.31522015660823,4.21937492462626,2.93854950624971
"43939",0.0772376504685902,2.16935254666594,4.4240457227584,3.96189547366785,2.59799210815802
"43944",0.0994216436021006,1.71014899642916,4.33107201983724,5.36316241230006,2.40275252698382
"43946",0.415489402685565,1.53253859642458,3.27944081689166,4.8616001175705,2.55436655838841
"43947",0.397424988367622,2.1065755916656,2.99627669770714,6.95136909386879,1.78068584135624
"43965",0.326697188828544,2.03314335001226,3.15253405831716,4.53504081325116,2.5787005928685
"43975",0.0213616049295559,0.871884395452679,2.98847132047518,4.4215710245264,2.92788035826039
"43977",0.212187603071766,1.71020055044316,4.33107201983724,5.36316241230006,2.39144971769606
"43988",0.361519334632001,1.57439421192454,3.5953428256262,5.33782451404581,2.57779260518852
"43989",0.0897334422171483,1.51108588099647,3.80950249718057,5.78923793550226,2.22757301583229
"43996",0.432739403164214,1.36396202922252,3.33487843404016,5.32502074550366,2.36985613307319
"44003",0.498158363851659,1.69868889922725,3.33487843404016,5.32502074550366,2.54393507665347
"44007",0.0254920590140021,1.13498489485193,3.80950249718057,5.78923793550226,2.67516708963281
"44012",0.173186273950257,1.51398479849861,3.80950249718057,5.78923793550226,2.5426439145418
"44013",0.402005027657426,2.16468504489567,4.34930177402526,5.76804136889562,2.557072556341
"44019",0.15867727496436,1.72948083643179,3.80950249718057,5.78923793550226,2.76459861734744
"44034",0.0197353806543916,1.90917858670282,4.34930177402526,5.76804136889562,2.56437012251532
"44038",0.0378935869781814,1.45761862571944,4.48925689329624,4.11223623086894,2.6344592761917
"44040",0.272099576537991,1.2880402619952,2.26751551150824,3.56726169235387,2.36985061746957
"44042",0.814630250829486,2.21367476896376,4.4645225202218,5.3694440804306,2.68752630710542
"44052",0.00327770994409675,1.30260150704743,3.16095306782485,4.97335418216401,1.39064076987165
"44056",0.498004557107508,1.7613194780159,4.55253120853509,6.47257508985315,2.78292882711455
"44057",0.300840109491248,0.745844925040398,3.17598650936112,4.50851625226694,2.04859438463963
"44077",0.0896107743843317,0.575432508792692,3.17598650936112,4.50851625226694,1.95895616134988
"44088",0.78861724110789,2.19554368134819,4.4645225202218,5.3694440804306,2.7006985675239
"44090",0.0608017670496702,1.54069440288583,4.33107201983724,5.36316241230006,2.95759018581556
"44094",0.0984810006631384,1.35070414815655,3.33487843404016,5.32502074550366,2.28998158076869
"44095",0.0781243856105856,2.10570089456497,2.99627669770714,6.95136909386879,1.52349872322035
"44098",0.521580633928188,2.12357522384918,3.69928062050879,4.98465330797233,2.45129746028631
"44106",0.202537854320765,2.098119969689,2.65874601931954,5.50520154772776,2.08308436813084
"44119",0.263565296488678,1.21382327754087,3.33487843404016,5.32502074550366,2.50441826753938
"44123",0.0571587479471696,1.78858964770631,4.4240457227584,3.96189547366785,2.57825707669357
"44128",0.192846117695994,2.00006732441039,2.65874601931954,5.50520154772776,2.07842660743489
"44132",0.130333767529907,1.55878628429623,4.33107201983724,5.36316241230006,2.5539335701213
"44139",0.108998769058607,1.64697942337045,4.33107201983724,5.36316241230006,2.60913049743924
"43421",0.200640975952401,1.47897171706801,3.80950249718057,5.78923793550226,2.17498688591475
"43510",0.0500127066660803,1.37509928234473,3.49225402986176,5.25389021628127,2.16481296976669
"43522",0.0978528372386761,1.34883786640775,4.55253120853509,6.47257508985315,2.90171124236153
"43557",0.0717419692941356,2.21654663959038,3.80950249718057,5.78923793550226,2.25374750216243
"43626",0.0845762793641071,1.48685157967304,2.65874601931954,5.50520154772776,2.50768724638527
"43748",0.0157753867198437,1.35611982758658,3.33487843404016,5.32502074550366,2.36189639585376
"43751",0.0118992233936092,0.696340939109558,3.17598650936112,4.50851625226694,2.24589438773265
"43799",0.148526222122203,1.84598876089732,3.33487843404016,5.32502074550366,2.47515213180985
"44016",0.432483398607978,1.98774491934671,2.99627669770714,6.95136909386879,2.54542125768761
"44102",0.0606978426194959,1.51391373226529,3.80950249718057,5.78923793550226,2.29237475801182
"44117",0.0086757102915296,1.34609692836272,3.33487843404016,5.32502074550366,2.58312452231514
"44149",0.197280564467697,0.873551617700133,2.98847132047518,4.4215710245264,2.96415155395635
"44150",0.432483398607978,1.95094585107069,2.99627669770714,6.95136909386879,2.55550110314611
"44153",0.0500375548245756,1.18354343335402,3.33487843404016,5.32502074550366,2.61734363478098
"44173",0.0874133062014065,1.43456239132448,2.99627669770714,6.95136909386879,2.42072665803246
"44179",0.567138687608928,1.46366072201473,3.33487843404016,5.32502074550366,2.44907414783631
"44180",0.196521602295686,1.77462642866647,4.33107201983724,5.36316241230006,2.4155744613682
"44182",0.426166098581175,2.17234895959571,2.99627669770714,6.95136909386879,2.77072054670625
"44183",0.343889427528959,1.51779250072098,3.80950249718057,5.78923793550226,2.78887511577542
"44186",0.0574886880432186,1.51025746584034,3.80950249718057,5.78923793550226,2.33057682051986
"44190",0.143639234338564,1.60587118309395,4.33107201983724,5.36316241230006,2.93023120056206
"44192",0.0421232059639736,0.47833830509267,3.17598650936112,4.50851625226694,2.47699198119217
"44195",0.0412939702539976,1.82556581932132,4.33107201983724,5.36316241230006,2.67387627110379
"44196",0.0571251850274177,1.62782583242544,4.33107201983724,5.36316241230006,2.66405966119
"44206",0.212187603071766,1.77500428288238,4.33107201983724,5.36316241230006,2.48632082017831
"44207",0.254657919903318,1.69973219812566,2.99627669770714,6.95136909386879,2.39779004782611
"44211",0.463549508781658,2.14863069365534,4.48925689329624,4.11223623086894,2.60832223512032
"44223",0.479249473301589,1.95085906879921,3.67849955374174,4.79177483365164,2.61424417929094
"44225",0.0164065008711179,1.42385643952126,3.49225402986176,5.25389021628127,1.82913139957518
"44227",0.454948159065256,1.85620445321075,4.37324138608759,5.43420630841758,2.45460896353579
"44234",0.239195172346575,1.81638198556457,3.31522015660823,4.21937492462626,2.48122501725327
"44235",0.124096473865733,1.7103471613904,4.33107201983724,5.36316241230006,2.36988922503869
"44238",0.479641587783265,1.76995715862394,3.67849955374174,4.79177483365164,2.61500386913957
"44247",0.190331704334471,0.886190646374271,2.98847132047518,4.4215710245264,3.01298904058889
"44249",0.271877881151894,1.68892238600435,3.80950249718057,5.78923793550226,3.0018251083378
"44256",0.384090007351237,1.69253882052696,4.55253120853509,6.47257508985315,2.8309970500891
"44257",0.235107417595784,1.83695271757282,3.30639568540983,5.00241662707248,2.80075388963904
"44258",0.434568908664544,2.02257801078756,2.99627669770714,6.95136909386879,2.48655697360161
"44263",0.0289636958372501,1.09056982264818,3.16095306782485,4.97335418216401,1.85562970782232
"44264",0.22052794066936,2.02623025171685,3.69928062050879,4.98465330797233,2.19573496604254
"44269",0.159670794095238,1.20998231911813,4.55253120853509,6.47257508985315,2.67451122068373
"44277",0.0529360753301901,0.689730444342723,3.17598650936112,4.50851625226694,2.43081768058163
"44278",0.319009619814093,2.00954050632157,2.88553797188383,4.83241310188512,1.99777111611361
"44279",0.208661188710182,1.47818937136093,3.31522015660823,4.21937492462626,2.76771891717879
"44283",0.0188391408551395,1.99834173937929,3.69928062050879,4.98465330797233,2.49107251267825
"44293",0.0871501756399376,0.680669899114478,3.17598650936112,4.50851625226694,2.27279441594532
"44295",0.0964483979781781,1.81283325967547,3.58078294659351,5.98977763964001,2.99076948891712
"44308",0.458961847774991,1.69022157325267,2.91918067636586,5.28195781643865,2.60972142189317
"44325",0.264577359349267,1.95118935178985,2.88553797188383,4.83241310188512,2.2819865017029
"44330",0.119832546017536,1.80081144558005,3.58078294659351,5.98977763964001,2.92341519284643
"44344",0.177201167882159,2.10601865940018,2.99627669770714,6.95136909386879,1.55352905774486
"44349",0.162345694642807,1.5867185078289,4.37324138608759,5.43420630841758,2.51406129441916
"44350",0.277839226786501,1.34911423002757,3.33487843404016,5.32502074550366,1.90499231563657
"44355",0.434568908664544,2.1275353081353,2.99627669770714,6.95136909386879,2.69646040387344
"44362",0.540005835130368,1.96813321930451,3.67849955374174,4.79177483365164,2.71492322520032
"44364",0.09883593765681,1.50773944224077,3.80950249718057,5.78923793550226,2.42592025926303
"44367",0.233392143732855,1.41482496729681,3.33487843404016,5.32502074550366,2.59187252309682
"44369",0.0167571583892426,1.25049976902375,3.30639568540983,5.00241662707248,2.94884650816282
"44374",0.432293309258944,2.03157091211759,2.99627669770714,6.95136909386879,2.9386462806612
"44377",0.740532320844604,1.87212332271276,4.39150652613484,5.83682522770016,2.71908948449421
"44379",0.495550888961108,2.12170541479723,3.69928062050879,4.98465330797233,2.14236339108387
"44383",0.435865931640554,1.69285034243803,4.55253120853509,6.47257508985315,2.25537302468003
"44394",0.0492844227712394,1.85745954523347,4.37324138608759,5.43420630841758,2.53322414048719
"44400",0.150679701686437,1.77393021389148,4.33107201983724,5.36316241230006,2.38585088370781
"44406",0.325269893373678,1.66947971269921,3.33487843404016,5.32502074550366,2.23906101954444
"44410",0.0441951721480738,1.42101214276146,3.53572152828684,2.07918124604762,2.53268993662755
"44419",0.0630323463887583,0.908794570685662,2.98847132047518,4.4215710245264,2.95079645358981
"44424",0.600639007164361,2.17912152660579,4.48925689329624,4.11223623086894,2.61970499339305
"44431",0.0689276127937471,2.04088761623977,2.99627669770714,6.95136909386879,2.12014286958723
"44437",0.00383660225159272,1.37327357408133,4.33107201983724,5.36316241230006,2.70448757113265
"44441",0.140443547718639,1.35121597372239,3.33487843404016,5.32502074550366,2.30623349748699
"44446",0.698213295330965,1.73972224264989,4.39150652613484,5.83682522770016,2.82216807936802
"44457",0.0122575976041658,1.50334245651837,3.80950249718057,5.78923793550226,2.27927031074322
"44461",0.0451095144171104,1.34962261674407,2.65874601931954,5.50520154772776,2.88228561432219
"44468",0.343889427528959,1.51648461796801,3.80950249718057,5.78923793550226,2.78149892673593
"44469",0.104292215495962,1.46109308125714,4.37324138608759,5.43420630841758,2.37431182530557
"44470",0.0510937833314232,1.84515941966522,3.33487843404016,5.32502074550366,2.1843533795727
"44474",0.429453204205267,2.10644185239477,2.99627669770714,6.95136909386879,1.56363644532048
