"","X10...rye.predict...rye.data.mean_rye.....1"
"2058",-0.273332669508929
"2059",-0.0153974402501491
"2060",0.00773455299879511
"2061",-0.198901021589261
"2062",-0.00148206777487792
"2063",-0.222169956159581
"2064",-0.0757218594274918
"2065",0.141399138610416
"2067",-0.054216339433042
"2069",-0.0810033396559343
"2070",-0.160775816291272
"2071",0.141782771432466
"2072",-0.211445853624832
"2073",0.00516092151372893
"2074",-0.0724797362766612
"2075",0.155976887714414
"2076",-0.0667766554936151
"2077",0.113725388161692
"2078",0.0462633233829437
"2079",0.00318956744212584
"2080",-0.0104347716098384
"2081",-0.0469735797379621
"2082",0.0908597727791456
"2083",0.162456045969291
"2084",0.0537819816282017
"2085",-0.0449209311003538
"2086",1.12001239770206
"2087",-0.108241144030314
"2088",0.00274678462401545
"2089",0.492523793048319
"2090",-0.0305387544542145
"2091",-0.0605039719524936
"2092",-0.349473182334465
"2093",-0.0221697889632443
"2094",0.0946656834841095
"2095",-0.0284416803667547
"2096",-0.0528021787979168
"2097",-0.160361783930769
"2098",0.0427406672541708
"2099",-0.346996616585373
"2100",-0.0936823358567199
"2101",0.0684113182751271
"2103",0.244383364426649
"2104",-0.180788594938242
"2105",0.0659644683825018
"2106",-0.0522656903503422
"2107",-0.170714183944266
"2108",0.52654260150537
"2109",0.522494558780094
"2110",0.135756101573855
"2112",0.10068470968673
"2113",-0.118829987598379
"2114",0.079777419071237
"2116",-0.22327957403749
"2117",-0.207851056672273
"2118",-0.00339502907310707
"2119",0.0539826330806263
"2120",-0.0870087445229244
"2122",-0.110571516129226
"2123",-0.179751164958815
"2124",-0.0716662256981597
"2125",0.0373855801437706
"2126",0.0338712545276629
"2127",-0.241325252920595
"2130",0.0424604099802715
"2131",0.0447647270262475
"2132",-0.124523933063832
"2133",-0.0277911694871632
"2134",-0.152274964714608
"2135",-0.0719839008264622
"2136",-0.0838929635680323
"2137",0.400597348125701
"2138",-0.188741691777798
"2139",0.00301100254594489
"2140",0.289650237813545
"2141",-0.0806440025661631
"2143",-0.0552518202768462
"2144",0.056685345843001
"2145",-0.128901750944437
"2146",-0.0352706606951834
"2147",0.00828732679976207
"2148",0.366702955432985
"2149",-0.369950146459502
"2150",0.182905032031742
"2151",-0.289882805359264
"2152",0.230532145440656
"2153",-0.0633980237522639
"2154",0.265325236945296
"2155",-0.0802098193873244
"2156",-0.444157448512735
"2157",-0.0306569172674527
"2158",0.0767175005854295
"2159",0.118736954916796
"2160",-0.123654263611435
"2161",-0.00181544297226321
"2162",0.134530720324442
"2163",-0.360775478595336
"2165",0.0965931464731089
"2166",-0.0289883809988171
"2167",-0.0530904108246923
"2168",-0.199300255265132
"2169",-0.16322863823081
"2170",-0.0372349691283684
"2171",-0.0533252795043521
"2172",-0.000825073364902895
"2174",-0.0816042049582185
"2175",-0.0252882691956308
"2176",-0.00186682888847844
"2177",-0.130466158968419
"2178",-0.0590026364318234
"2179",0.228884710756581
"2180",0.0995657966613759
"2181",-0.0771844192232367
"2182",0.0134631399379292
"2183",0.101776617729647
"2184",0.138097485575035
"2185",0.268026975547781
"2187",1.10089919255242
"2188",-0.169638607762222
"2189",0.0765089759757944
"2190",0.0483998275698998
"2191",0.533934236979983
"2192",0.108562932867249
"2193",0.17152171072397
"2194",-0.096872561371392
"2195",0.128978451293749
"2196",-0.139953565126113
"2197",-0.281709706837191
"2198",0.0373453114219382
"2199",0.207390327751642
"2200",0.453231212955082
"2201",0.287538915892614
"2202",-0.096138121310229
"2203",-0.00296707032286636
"2204",0.277455193652118
"2205",0.401607052323834
"2206",0.671849679572627
"2207",0.0362798069287289
"2209",0.0439307162148024
"2210",-0.126295232522283
"2211",0.198771134928756
"2212",0.112405989678557
"2213",0.00953934110503085
"2214",-0.00733571346579298
"2215",0.0423683740833682
"2216",-0.0713240793871458
"2217",-0.0442004290243764
"2218",-0.0620455701322943
"2219",0.0460024345064818
"2220",-0.0721988722251181
"2221",0.0441327877796169
"2222",0.122437133293797
"2223",-0.0724030367322341
"2224",0.844096972168642
"2225",0.043989746884161
"2226",0.0736248054294155
"2227",0.0137285275431001
"2228",-0.235721953580519
"2229",-0.208283982483907
"2230",0.452041497653192
"2231",0.0477161827096511
"2232",0.0442692032119343
"2234",-0.014698863739474
"2235",-0.0101778027658886
"2236",0.0445918135214789
"2237",0.716113752354782
"2238",-0.0706301348931828
"2239",-0.26052974647927
"2240",-0.147681818794983
"2241",0.0755640541789235
"2242",0.209566396289209
"2243",-0.0950991337072299
"2244",-0.0466776198910849
"2245",0.536183111089079
"2246",-0.116794523361155
"2247",0.378724030078993
"2248",0.00818517461515489
"2249",0.155004385919487
"2250",0.101309994077024
"2251",-0.178296303503355
"2252",0.0662958483542488
"2253",0.0423353078693129
"2255",0.0260669716277209
"2256",-0.105337472000304
"2257",-0.0103632206912674
"2258",0.310076736446126
"2259",0.00127634178742508
"2260",-0.0112710652141429
"2261",-0.117744824691001
"2262",0.143307609244229
"2263",-0.151153574705797
"2264",0.190889634385858
"2265",-0.0129141878753509
"2266",-0.084394934229258
"2267",0.495918266263074
"2268",-0.125278755628123
"2269",-0.0673656516649427
"2270",0.0695560812291545
"2271",-0.0681205947928005
"2272",0.119272296135696
"2273",-0.0810656071986388
"2274",-0.0140893518921484
"2275",-0.00887444212911737
"2276",0.339862394589408
"2277",0.00759855957927447
"2278",0.120657933255045
"2279",-0.0265016110566422
"2280",0.0291635997441424
"2281",0.0286493987318281
"2282",-0.0509485000419504
"2283",-0.365784735479476
"2284",0.0981639884661407
"2285",0.064918995480669
"2286",0.0201328889425925
"2287",-0.0581871507082194
"2288",0.0726486820701402
"2289",0.471328657797488
"2290",-0.21677171727864
"2291",-0.438142921582818
"2292",0.0223314056106232
"2293",0.310143674737797
"2294",-0.196423395827911
"2295",-0.106818756960799
"2296",-0.115031130743115
"2297",0.142894046558556
"2298",0.186009598695374
"2299",-0.116339779140447
"2300",-0.311553719470024
"2301",-0.0467783421132085
"2302",-0.0635983488415531
"2303",0.179376363645963
"2304",-0.0224672638457946
"2305",-0.0352767334106504
"2306",-0.132567423566712
"2307",-0.0210714567215521
"2308",-0.0433166572502398
"2309",-0.149794851451915
"2310",-0.075802052504656
"2311",-0.217163416655919
"2312",0.0508996339761083
"2313",-0.0189934185490744
"2315",0.138523519777477
"2316",0.0865817578446606
"2317",0.197738894290136
"2318",-0.0698554147407846
"2319",0.156257330132445
"2320",-0.219317311352667
"2321",0.432289069100267
"2322",-0.318687953060726
"2323",0.41936474409361
"2324",-0.170594058452562
"2325",-0.0630380601610868
"2326",0.0134331995456487
"2327",0.0158035686795044
"2328",-0.0768284516055947
"2329",-0.0478992083308251
"2330",0.129769567265936
"2331",0.390778771350599
"2332",-0.00844491780870027
"2333",0.0351268070126101
"2334",-0.00755800147597829
"2335",0.382431164703307
"2336",-0.209967511079932
"2337",0.00106251435856208
"2338",0.0582018716414068
"2339",-0.00996032580436956
"2340",0.0325153229920985
"2341",-0.110288684510487
"2343",0.270751599499988
"2344",0.0269850013335584
"2345",-0.0625466739431437
"2346",-0.144304599965056
"2347",-0.122462067986957
"2348",0.0191058969970013
"2349",0.122869788664473
"2350",-0.0339281513692795
"2351",0.132225090560145
"2352",0.267661985631509
"2353",0.37132283878358
"2354",0.370160151547415
"2355",0.284244096657933
"2356",1.09394482402397
"2357",0.00105182298294504
"2358",-0.12805146830228
"2359",-0.0160173085391742
"2360",-0.14647829033721
"2361",-0.303119929968138
"2362",-0.175747504314867
"2363",0.0838308371939325
"2364",0.130923503982522
"2365",0.0113252536236783
"2366",0.395747142896678
"2367",-0.426141515127113
"2368",-0.146043809664806
"2369",-0.244990885923167
"2370",0.0832124794540725
"2371",-0.0526036306656525
"2372",0.211926569676177
"2373",-0.0729462396833858
"2374",0.0651394653368542
"2375",0.231085826850515
"2376",0.308217409915446
"2377",-0.0995225828333998
"2378",-0.187484650669526
"2379",0.181846137654296
"2380",-0.00118706868909046
"2381",0.138186489553071
"2382",0.0267029454130034
"2383",-0.0473432132973201
"2384",0.227393474819786
"2385",-0.0491753293144386
"2386",0.318696525307302
"2387",-0.114559702412487
"2388",-0.0187421221403401
"2389",-0.352920037733084
"2390",-0.0586650840496667
"2391",-0.0720355415632822
"2392",0.122666448425002
"2393",0.0748658129642645
"2394",-0.111586238948775
"2395",0.0420450624000839
"2396",0.745248268069133
"2397",0.114879702994012
"2398",0.161326869601444
"2399",-0.0372058414730315
"2400",-0.0660770818530353
"2401",0.0968461460720427
"2402",-0.154783677310749
"2403",0.16036617790344
"2404",0.0134608716052906
"2405",-0.282942267554711
"2406",-0.028135329521045
"2407",-0.0751581527723136
"2408",-0.0968003441367166
"2409",-0.0241537467495091
"2410",0.639186194294564
"2411",0.138374585015433
"2412",-0.0756283480935496
"2413",-0.0227222540834198
"2414",-0.28458672426534
"2415",-0.0121304141317938
"2416",-0.200914395334022
"2417",-0.0567473084787181
"2418",0.768197554734038
"2419",-0.05870578365304
"2420",-0.233615569894324
"2421",-0.112439455300166
"2422",0.0738185413808641
"2423",-0.101886624257218
"2424",0.127481009270015
"2425",0.142717423636076
"2426",-0.336289855705
"2427",-0.175930612169358
"2428",-0.321470588575333
"2429",0.478352054545208
"2430",-0.085106646549808
"2432",-0.167804928948559
"2433",0.0503028331848656
"2434",-0.0419449179852145
"2435",0.0446707050845607
"2436",-0.149362991802951
"2438",0.277710433709692
"2439",0.0796506577975529
"2440",-0.0586658604761834
"2441",-0.126517180070107
"2442",-0.0695552066621153
"2443",0.0773011159035855
"2444",-0.0542672862046257
"2446",-0.000871949779546077
"2447",-0.151885596370576
"2448",0.613405186588774
"2449",0.322547582141875
"2450",-0.0542676665356628
"2451",0.0301166981156844
"2452",0.160853999597741
"2453",0.174245381121516
"2454",0.0338750922220081
"2455",1.04859075954416
"2456",-0.0418170992409389
"2457",0.041262785232393
"2458",0.147226269790319
"2459",0.0986157725399199
"2460",0.202226938864075
"2461",0.139111041717273
"2462",0.289485638423671
"2463",0.143161147472333
"2464",0.0796841100229333
"2465",0.00122870185343871
"2466",0.089868821967815
"2467",0.30801862416514
"2468",0.208418327489785
"2469",-0.0730628772567163
"2470",0.211753798259638
"2471",0.136500585955057
"2472",0.254250933225374
"2473",-0.226060414897591
"2474",0.248147402537425
"2475",0.0847591300071484
"2476",-0.339638193036366
"2477",0.137667370075263
"2478",-0.402241531501537
"2479",0.200069259699604
"2480",0.0591169300460233
"2481",0.180708661609484
"2482",0.294094173486915
"2483",0.108990446722289
"2484",0.123720004508038
"2485",0.0239356471971475
"2486",-0.0897715901774615
"2487",0.274727505598879
"2488",-0.108900936992063
"2489",-0.0773865338200144
"2490",0.125505959279373
"2491",0.294036827420066
"2492",0.131176100945979
"2493",-0.18947258247299
"2494",-0.0782292802135603
"2495",-0.0562680848879078
"2496",-0.00607288720884069
"2498",-0.0100236910369533
"2499",0.082849101923294
"2500",0.0253630143660502
"2501",-0.0864502515799735
"2502",0.155320754386457
"2503",0.0614491549354201
"2504",-0.0466111756046541
"2505",0.0992758095920647
"2506",0.10836890349449
"2507",-0.0692714950859546
"2508",0.104400772615989
"2509",0.227503820024869
"2510",0.358489023575311
"2511",-0.11496349654501
"2512",-0.0731137685432479
"2513",0.115036435103977
"2515",-0.0639692783732483
"2516",-0.154024988885419
"2517",-0.0135074627022145
"2518",0.129070533004117
"2519",0.172207336354123
"2520",-0.0717899015859917
"2521",0.0302161725787891
"2522",-0.20743156252159
"2523",-0.0486348262617868
"2524",-0.224534158476696
"2525",0.380437748318646
"2526",0.140625253201973
"2527",0.072764548386594
"2528",-0.0910988608997529
"2529",0.0429539769158431
"2530",-0.0234796329750789
"2531",0.0530110838562212
"2532",-0.111479783629338
"2533",0.133309722943771
"2534",-0.0408521069509498
"2535",-0.0109708335987321
"2536",-0.0322121050245754
"2538",0.871943354178661
"2539",0.0259328940855854
"2540",0.0453371749427018
"2541",0.611947906470393
"2542",-0.0372034723421004
"2543",0.135187654403011
"2544",-0.325256726902168
"2545",-0.173000504398011
"2546",-0.0102785640158894
"2547",-0.186125727862779
"2548",-0.114387993877335
"2549",-0.0656720989982625
"2550",-0.146416784083543
"2551",0.0905432191304398
"2552",-0.0253439389219277
"2554",-0.00299098876428971
"2555",-0.141345187828014
"2556",-0.0425048832892763
"2557",0.0972440864664939
"2558",0.000248129234126759
"2559",1.16146991180357
"2560",-0.239107074529088
"2561",-0.322417852998468
"2562",0.0211591071041175
"2563",-0.064579048346727
"2564",-0.046052090309296
"2565",0.00104166458084842
"2566",-0.139996161348574
"2567",0.0799589121604707
"2568",0.0161640137654828
"2569",-0.0173045341149516
"2570",-0.0664853604782172
"2571",-0.084917073775219
"2572",0.028580162923505
"2573",0.0575784902389764
"2574",0.0943343590888432
"2575",0.0218463397585797
"2576",0.400137214261767
"2577",-0.0618367921125649
"2578",0.0963317081283621
"2579",-0.134836447450465
"2580",-0.0095365273089465
"2581",0.0801039297116315
"2582",0.382491627987008
"2583",-0.1177292014125
"2584",-0.0105154576524531
"2585",-0.399874689095482
"2586",-0.0583371253196224
"2587",0.0328677504422157
"2588",-0.0136690717102801
"2590",-0.128526087608212
"2591",0.166215502240394
"2592",-0.0915926550653324
"2593",0.119686937958783
"2594",0.276360679831515
"2595",-0.208848257196472
"2596",-0.107664924924905
"2597",-0.174502466088821
"2598",0.171699152704123
"2599",-0.129893692226509
"2600",-0.0297373508691083
"2601",-0.161444476467636
"2602",1.27009681851562
"2603",-0.00491180036114214
"2604",0.109007452888822
"2605",-0.106390892397015
"2607",0.0269292366292773
"2608",0.295862940519685
"2609",-0.170895619940936
"2610",-0.0400921746315487
"2612",-0.0219823604926491
"2613",0.0592674752521352
"2614",-0.0896163879635474
"2616",-0.0256412333118251
"2617",-0.0239598807159166
"2619",0.200426582016
"2621",-0.170529049978449
"2622",-0.0169522314297533
"2623",0.0308865354938432
"2624",-0.0483126624035923
"2625",0.282081312489652
"2626",0.103276853311479
"2627",-0.0325600167556069
"2628",0.138542843565969
"2629",0.0487445901047188
"2630",-0.0603792886219785
"2631",-0.250867130780843
"2632",0.0830363927652986
"2633",0.0124134619203731
"2634",-0.00786308863903096
"2635",-0.0106993337894468
"2636",0.0877057094674352
"2637",0.0604641307097211
"2638",-0.0335429801224401
"2639",-0.18541765307537
"2640",0.137949349931744
"2641",-0.231682221072645
"2642",-0.180267461690792
"2643",0.14339009374819
"2644",-0.00607391203422625
"2645",0.170725493375742
"2646",0.0674334386662518
"2647",-0.305711004808275
"2648",0.443296249142707
"2649",-0.0485024929133405
"2650",-0.0681803307492748
"2651",0.0664257422044183
"2652",0.0691404388789045
"2653",0.144449860074389
"2654",-0.0990000469492793
"2655",-0.00579694881732373
"2656",-0.0136686699589642
"2657",-0.0613506520895153
"2658",0.101568895515149
"2659",-0.139025248009971
"2660",-0.0716802645373074
"2661",0.0407615198083839
"2662",0.698873706481777
"2663",-0.0662320003050065
"2664",-0.0525682682446698
"2665",-0.144824713467855
"2666",0.0298311111961407
"2667",-0.0418751470436495
"2668",-0.0392881630740283
"2669",0.206502896469822
"2671",-0.0601696073503216
"2672",-0.104687428323654
"2673",-0.172535566102584
"2674",-0.00637718810930132
"2675",0.490801792851062
"2676",0.0558237737339387
"2677",-0.322163295455601
"2678",-0.156219170694737
"2679",0.0360742645157426
"2680",0.0281200412848652
"2681",-0.0598979943157102
"2682",-0.34635741728356
"2683",0.145324111144068
"2684",0.397663466548436
"2685",-0.0192099500651434
"2686",0.294974644491318
"2687",-0.0755127561323455
"2688",-0.05865511995965
"2689",-0.100011713554712
"2690",0.0100211513021666
"2691",0.00471851559082892
"2692",-0.00310055625212924
"2693",-0.243407037160245
"2694",-0.115456607909645
"2695",-0.0462189662643899
"2696",-0.0509725747981007
"2697",-0.048708983139673
"2698",-0.0340700308395173
"2699",0.0958372741381524
"2700",-0.236074510261052
"2701",0.000947685742068938
"2702",0.453187675048216
"2703",0.0241874867259475
"2704",-0.0334891410176541
"2705",-0.124879130114831
"2707",0.00172211652993703
"2708",-0.0966606695821182
"2709",-0.067342023872687
"2710",0.079460740275594
"2711",0.076972855720236
"2712",-0.0249817757928675
"2714",-0.0979586591234937
"2715",-0.291339076327605
"2716",-0.185869827437468
"2717",0.0487535494528843
"2718",0.0814071318738327
"2719",-0.0710290415546289
"2721",-0.352276106480946
"2723",0.012081297562885
"2724",0.154786379575871
"2725",0.00325579660123987
"2726",-0.311787142376366
"2727",0.209319903105377
"2728",-0.0728509868755177
"2729",-0.205648460133231
"2730",-0.012399002969269
"2731",-0.218744263509872
"2732",0.82067590343944
"2733",-0.372549353353807
"2734",0.207486188342597
"2735",-0.278398379541581
"2736",-0.100297605495947
"2737",-0.0346031241366139
"2738",-0.106871352560135
"2739",0.324221733538192
"2740",0.169545406188199
"2741",0.0914398994941172
"2742",0.205516965414768
"2743",-0.00935767501293328
"2744",0.129867605048231
"2745",0.0646003361851408
"2746",-0.362684329079155
"2747",0.579640802662039
"2748",0.0325824515405926
"2749",-0.248967513642046
"2750",-0.091447638402512
"2751",-0.0481993523086117
"2752",0.222481572973081
"2753",-0.03286777943882
"2754",0.0867001587818113
"2755",0.156854238067091
"2756",0.232814171486521
"2757",-0.0442035812451224
"2758",0.134172961301928
"2759",-0.275637169247361
"2760",-0.0577876529302851
"2761",0.00700665829401781
"2762",0.0561063958431094
"2763",-0.0479858793425153
"2764",0.338037097643284
"2765",-0.39678496132578
"2766",-0.0603223560446295
"2767",-0.0704148465949532
"2768",-0.0450691266984852
"2769",-0.00936957884332468
"2770",-0.0551681715123339
"2771",0.526396305264356
"2773",0.0535100511475481
"2774",-0.163094933507809
"2775",0.465842449427688
"2776",0.0933599102540503
"2777",0.31387332725986
"2778",0.172529540212438
"2779",0.227128388665798
"2781",0.129831212903224
"2782",-0.0410622752224516
"2783",-0.271629659972451
"2784",0.0755330503990363
"2785",-0.0096273336547088
"2786",0.047647357827187
"2787",-0.267515140383842
"2788",0.144278907187435
"2789",0.106271185488785
"2790",-0.0195710150365402
"2791",-0.306331544868575
"2792",-0.0881934731197387
"2793",-0.0339500779299271
"2794",-0.0537492837189764
"2795",0.123842206814479
"2796",-0.380091814635041
"2797",0.385244371232387
"2799",0.229257690695884
"2800",-0.386408475885932
"2801",-0.0323812981028975
"2802",0.0418964012687051
"2803",-0.112773117094467
"2804",-0.169412331047102
"2805",-0.0125119520476424
"2806",0.118633679677093
"2807",-0.0930229583855459
"2808",-0.102447495211259
"2809",-0.136908972065086
"2810",0.0925584143343465
"2811",-0.11918649313741
"2812",-0.0198581400175267
"2813",-0.0717223965283662
"2814",-0.0046586730993835
"2815",0.555045481346447
"2816",-0.054879115412909
"2817",0.120306483364285
"2819",-0.280991177862502
"2820",-0.184017540357771
"2821",-0.415723886899146
"2822",0.0220535526164807
"2823",-0.230450605181888
"2824",-0.0498740575752004
"2825",-0.186190789888938
"2826",-0.0890787705889106
"2827",-0.00545799027166338
"2828",0.279135707535117
"2829",0.0338027219557826
"2830",0.0142397502896636
"2831",0.0580050167523094
"2832",-0.0529623889562142
"2833",-0.132105735207291
"2834",0.134978100705752
"2835",-0.00080547539007636
"2836",-0.298251017779591
"2837",0.235576360298295
"2838",0.0731042033881737
"2839",-0.0573406399231738
"2840",0.220341157602818
"2841",-0.0678707547994096
"2842",-0.03185208811593
"2843",0.00263703271599969
"2844",0.533367023064061
"2845",-0.179240572428179
"2846",-0.0142739117329299
"2847",-0.0236924180588053
"2848",-0.0638383773464005
"2849",-0.0151396179332025
"2850",0.319336344686532
"2851",0.0119675151368344
"2852",-0.0289426389092952
"2853",-0.0169979120760108
"2854",-0.45821737853508
"2855",-0.321819976441416
"2856",0.123189076750722
"2857",0.000348818075285307
"2858",0.0693225320680728
"2859",0.276354763072616
"2860",0.47829746729635
"2861",-0.110317948999819
"2862",-0.0419697550970713
"2863",0.19679295452976
"2865",-0.0157042855097709
"2866",-0.150157347529921
"2867",-0.0622724757084677
"2868",-0.273302577889756
"2869",0.08800053252018
"2870",0.0222476668488079
"2871",0.517827354024538
"2872",-0.270087463372607
"2873",-0.192513037723247
"2875",-0.0220440955107456
"2876",-0.158387814063672
"2877",0.155243191126765
"2878",-0.249955496217965
"2879",0.249072240926778
"2880",0.00888716236820497
"2881",0.00860004249041868
"2882",-0.217115456906433
"2883",0.133829512258973
"2884",0.146624453088201
"2885",0.100248940404914
"2886",0.0251872171715108
"2887",-0.106054149187335
"2888",0.287998252950957
"2889",-0.0211136657625149
"2890",-0.0121693703316066
"2891",-0.229576557039599
"2892",-0.00930637159493553
"2893",0.219225689593717
"2894",-0.0466091262917649
"2895",-0.05140344658136
"2896",0.394856231145855
"2897",-0.0982386517321422
"2898",-0.157770040996863
"2899",-0.00794216510724521
"2900",-0.0262205484793974
"2901",-0.131106031695958
"2902",0.422815396682234
"2903",-0.048163919140786
"2904",-0.124999823556423
"2905",-0.049244611801721
"2906",0.172832836607706
"2907",-0.0434541330255435
"2908",0.169584686549718
"2909",0.0775201972769559
"2910",-0.074967999662061
"2911",-0.0148726991362731
"2912",-0.107212501421705
"2913",0.0141407398338291
"2914",-0.0471376693932495
"2915",-0.0704937452052266
"2916",0.18773139160421
"2917",0.0363757785062078
"2918",0.123277612846478
"2919",0.014532545809183
"2920",-0.264313827755889
"2921",-0.021193175286418
"2922",-0.145694386798054
"2923",-0.197040616644593
"2924",0.328843175180249
"2925",-0.180456319868215
"2926",-0.0574505846944713
"2927",0.0742172597780237
"2928",-0.0483846604677247
"2929",-0.043530334874298
"2930",-0.0651749603518713
"2931",-0.0561565905503806
"2932",-0.0945665320426125
"2934",0.00483629681362108
"2935",0.0966877321460582
"2936",-0.00536787906981884
"2937",-0.309804184451427
"2938",0.258037572224774
"2939",0.235515583215591
"2940",0.220869963707741
"2941",-0.215211520800094
"2942",-0.0471851140119045
"2943",0.0362313371318113
"2944",0.129384453703054
"2945",-0.0780580172156878
"2946",-0.0332413850119598
"2947",-0.0672664504318122
"2948",0.300206724044438
"2949",0.482630854734097
"2950",-0.13859280406924
"2951",-0.365368472088118
"2952",-0.0256856521559591
"2953",0.0973318867950721
"2954",-0.0309323937229312
"2955",-0.0494505704022815
"2956",-0.192372670814349
"2957",0.258895238818285
"2958",0.16613831015958
"2959",-0.0811515098662728
"2960",0.0688786037894953
"2961",0.0850594928344925
"2962",-0.145741668798802
"2963",-0.0802795078998506
"2964",0.00714017811157386
"2965",-0.115283850318768
"2966",0.161439107138326
"2967",-0.0906775402984047
"2968",-0.195665129307302
"2969",0.874197870116442
"2970",-0.22302378171551
"2971",0.268943951094822
"2972",0.0540852253445774
"2973",0.00684792832452441
"2974",-0.0427547509652829
"2975",-0.065503620465142
"2976",0.0508463718812688
"2977",-0.0465658170759589
"2978",-0.165872499733363
"2979",0.0337574805966723
"2980",0.00796253435328076
"2981",0.152228475734746
"2982",0.0214343176181071
"2983",-0.207663111653556
"2984",-0.123075490601035
"2985",-0.0954971710790874
"2986",-0.0659328116553565
"2987",-0.166799196968861
"2988",-0.316981401161323
"2989",-0.0859897464263065
"2990",0.308505254247083
"2991",-0.172038248604473
"2992",-0.0307490373295948
"2993",-0.0300676047865347
"2994",0.282952502987306
"2995",-0.172253142988203
"2996",-0.0462535717409771
"2997",0.0328294787792291
"2998",-0.196515046720429
"2999",-0.0583382080640291
"3000",-0.193602703653877
"3001",0.00467677079759055
"3002",0.132049411400071
"3003",0.242823510458792
"3004",0.323866981819993
"3005",-0.137785779088288
"3006",0.0656512043751789
"3007",-0.181989301823314
"3008",-0.154459716879451
"3009",0.042661113019671
"3010",0.0435418783155892
"3011",-0.029237531323359
"3012",-0.063211104378485
"3013",-0.0703697063018974
"3014",0.225760154092782
"3015",-0.132169945052586
"3016",-0.0143941578527895
"3017",0.0934840478601056
"3018",0.079877414894078
"3019",-0.0296727312995707
"3020",0.140464962699115
"3021",-0.229834093850567
"3022",0.075296599775811
"3023",-0.324294599272747
"3024",0.372194661638284
"3025",-0.0571490899787963
"3026",0.202178633502345
"3027",0.0263490885664803
"3028",0.05508167143553
"3029",-0.556572040410847
"3030",-0.0647770253263743
"3031",0.117820522174839
"3032",-0.215590145875086
"3033",-0.159741186588551
"3034",0.086103813183749
"3035",0.000470810526118637
"3036",0.0167947110786453
"3037",-0.0681031502018751
"3038",0.0156904867868144
"3039",0.0693578523104532
"3040",-0.058334077060338
"3041",0.12924433582643
"3042",-0.113829102436744
"3043",0.542486466066062
"3044",0.0230020315643018
"3045",0.365788151770944
"3046",-0.0190877937314002
"3047",0.0301850323509991
"3048",0.0297680498062038
"3049",-0.0942415362094383
"3050",0.650623302443182
"3052",0.327645739327372
"3053",-0.144278340690926
"3054",-0.0167886764979687
"3056",0.1029718570861
"3057",-0.0529293106556584
"3058",-0.0198766606420483
"3060",-0.0252961817893358
"3061",0.0243255975334777
"3062",-0.174515610556953
"3063",-0.0528800438983821
"3064",0.0710048125839144
"3065",-0.010177497726077
"3066",0.545389062645444
"3067",-0.0197144398966157
"3068",0.0877247735807858
"3069",-0.0499402265449743
"3070",-0.0850853101326491
"3071",0.168128405768429
"3072",-0.127605915485245
"3073",0.139327122189321
"3074",0.080002725651289
"3075",-0.300204810610366
"3076",0.123866735129814
"3077",0.0368374012710513
"3078",0.0320939410773375
"3079",-0.0969211142469987
"3080",0.0141519250105544
"3081",0.0519468199998496
"3082",-0.177398582847138
"3084",0.10428164624094
"3085",0.030211372813967
"3086",0.164090953621811
"3087",-0.0817245236473245
"3088",-0.261993387183417
"3089",0.123566839659877
"3090",-0.0180761507504884
"3091",-0.243081774964925
"3092",-0.418318653026003
"3093",-0.0730824825962051
"3094",-0.151334954209838
"3096",0.127342856550621
"3097",0.0990163034091605
"3098",-0.123714577508221
"3099",0.856032373945391
"3100",-0.257573787662645
"3101",0.0769044321084926
"3102",-0.0224346368795348
"3103",-0.188678875097338
"3104",-0.314321759738645
"3105",-0.437810428076071
"3106",0.0644348599352067
"3107",0.558110986236752
"3108",-0.132584216069054
"3109",0.0743381740091278
"3110",-0.0455726486127833
"3111",-0.291276734498182
"3112",-0.0724518515159204
"3113",0.0473451576728547
"3114",0.149532508383816
"3115",-0.240134046332825
"3116",-0.251435516174159
"3118",0.112697845700729
"3119",-0.102001205801372
"3120",-0.195916026866729
"3121",-0.0720652160801423
"3122",0.0856183487745521
"3123",-0.105051149925471
"3124",-0.00762269106187774
"3125",0.241587310510913
"3126",0.421327234604644
"3127",-0.308637769671723
"3128",-0.0687635307380525
"3129",-0.0385249719007307
"3130",-0.241588216930668
"3131",0.0177035292931949
"3132",-0.125435326892013
"3133",-0.0859573644078618
"3134",0.546199796398275
"3135",-0.0146907268154246
"3136",0.184723306181219
"3137",-0.0675013828899798
"3138",-0.237745767199647
"3139",-0.185698274792323
"3140",-0.303334802316693
"3141",-0.00338364981218342
"3143",0.25492109430782
"3144",-0.243767422520055
"3145",0.370486155110776
"3146",0.0177387560293234
"3147",-0.113484704271629
"3148",0.273420273772663
"3149",0.0252473695483784
"3150",-0.136783257149558
"3151",-0.0100125898361627
"3152",0.135629313141664
"3153",-0.0427695593050159
"3154",0.0453116774589197
"3155",0.245839391571514
"3156",-0.18431677697478
"3157",0.0169263032568279
"3158",0.138993884889935
"3160",-0.0580139071438083
"3161",0.0220252709383826
"3162",-0.0476725092971352
"3163",0.0385636265403486
"3164",-0.288963679168274
"3165",0.19183853047128
"3166",0.198787692676568
"3167",0.136465426152493
"3168",0.107364344812251
"3169",-0.366940390325231
"3170",-0.149765530545023
"3171",0.319925076191301
"3172",-0.0465319621437635
"3173",0.277912592058188
"3174",-0.144495763055488
"3177",0.000944509011503669
"3178",-0.037437575885432
"3179",-0.109765352525843
"3180",-0.0360472117722205
"3181",-0.0450979186648029
"3183",-0.0227467663059487
"3184",-0.0116288335569293
"3185",0.266865029233271
