Fishnet_ID,BarleyError
46835,0.089050996
46838,0.11357591
46839,0.095046021
46854,0.096092596
46855,0.090527383
46857,0.088285415
46858,0.116921679
46860,0.077061711
46866,0.096644953
46867,0.085427754
46870,0.067454263
46876,0.096873034
46878,0.113810703
46884,0.107420237
46890,0.084530421
46891,0.094561297
46893,0.080096004
46896,0.092743746
46897,0.095538738
46903,0.075571474
46905,0.0753605
46910,0.052440022
46911,0.111042337
46912,0.095870353
46913,0.153405732
46917,0.091841434
46918,0.111635057
46924,0.128881687
46927,0.142791507
46934,0.114826234
46935,0.082032691
46938,0.08271194
46941,0.086428229
46943,0.103317565
46953,0.107551118
46956,0.09391616
46957,0.134306354
46958,0.130644462
46966,0.132318965
46970,0.115106551
46973,0.096461602
46975,0.125834781
46976,0.077946341
46977,0.118322757
46979,0.10591047
46985,0.06948495
46987,0.161390418
46988,0.081909561
46989,0.096338517
46990,0.116200411
46992,0.088877254
46998,0.077531136
47000,0.086908795
47001,0.091094381
47012,0.086668404
47014,0.088813275
47015,0.107227607
47017,0.140087514
47018,0.081529947
47022,0.066906648
47024,0.105775381
47028,0.099402571
47029,0.091804219
47032,0.113236289
47033,0.103119129
47038,0.120460938
47044,0.12575698
47045,0.119546939
47046,0.091923795
47048,0.085032405
47054,0.093059826
47056,0.098364908
47057,0.088087193
47061,0.097334841
47062,0.150466642
47069,0.089830579
47071,0.090101085
47078,0.105884154
47081,0.09641971
47083,0.10003888
47085,0.08717564
47088,0.095950353
47089,0.121736824
47090,0.099780206
47093,0.085327369
47095,0.083386727
47097,0.106475467
47099,0.104037737
47104,0.111311122
47105,0.068115634
47111,0.160998318
47112,0.132815776
47124,0.163144477
47127,0.102512004
47129,0.080873559
47130,0.128464581
47131,0.093462033
47132,0.17761038
47133,0.115508059
47139,0.116911828
47142,0.093455616
47149,0.090810821
47155,0.079314658
47156,0.108969358
46639,0.09934284
46647,0.102962339
46859,0.091397726
46946,0.099596676
46949,0.108309917
47030,0.148570609
47143,0.088012167
47165,0.09419408
47166,0.076010338
47181,0.113671577
47183,0.073322717
47187,0.124293132
47188,0.083366891
47192,0.088491079
47193,0.094591747
47195,0.091580482
47198,0.111260409
47199,0.096207528
47201,0.104952246
47202,0.084037373
47204,0.116139541
47206,0.113389016
47210,0.097517495
47215,0.092475566
47221,0.163780196
47225,0.131971738
47227,0.097653442
47229,0.129143582
47234,0.080743719
47235,0.078971509
47236,0.158893425
47238,0.115018877
47239,0.082945373
47244,0.096106898
47246,0.113286781
47251,0.120938189
47265,0.102957338
47274,0.103366457
47283,0.089665157
47285,0.098780339
47286,0.167083312
47292,0.08861267
47295,0.104619658
47299,0.101923003
47300,0.070349345
47303,0.093916144
47307,0.11037806
47314,0.080676538
47319,0.102252449
47323,0.160589408
47329,0.087281673
47334,0.087384825
47336,0.137492535
47338,0.115531391
47339,0.107155151
47340,0.09612805
47346,0.147251814
47347,0.099221621
47348,0.085293352
47349,0.13863274
47352,0.092036264
47358,0.100806044
47360,0.117103181
47362,0.105572331
47365,0.118885109
47373,0.081446382
47374,0.125574519
47375,0.097839532
47377,0.096219791
47384,0.096978562
47394,0.097726677
47400,0.088607141
47402,0.126195147
47404,0.15698444
47408,0.107561847
47409,0.086214406
47410,0.118037194
47413,0.106375928
47414,0.079399828
47427,0.097119252
47430,0.129585426
47435,0.111953786
47438,0.09173405
47441,0.098841326
47443,0.052894405
47445,0.100904543
47446,0.060652091
47447,0.106751603
47448,0.114269789
47450,0.124491013
47451,0.10694956
47453,0.098859809
47455,0.103044227
47456,0.125959275
47459,0.149512969
47460,0.09973688
47469,0.098253049
47470,0.116619117
47472,0.130341932
47474,0.123035877
47477,0.103452657
47480,0.118581044
47483,0.093306243
47487,0.063947767
47493,0.113620746
47496,0.106951906
47511,0.097345749
47518,0.071566284
47521,0.093466626
47523,0.080159653
47525,0.091615179
47526,0.087877403
47527,0.10507791
47528,0.119399301
47529,0.116757081
47533,0.105748489
47538,0.062878276
47542,0.103831489
47547,0.119341597
47551,0.10917325
47552,0.088376298
47555,0.078965362
47557,0.109819794
47559,0.125238156
47568,0.085097337
47571,0.079650207
47573,0.095707388
47574,0.082811514
47576,0.120753327
47580,0.095505404
47585,0.094535692
47588,0.082415717
47591,0.101975279
47593,0.106114986
47597,0.093013428
47598,0.095343956
47600,0.117197458
47608,0.084109347
47609,0.107748385
47613,0.081804495
47614,0.114081151
47616,0.127219229
47617,0.095015864
47620,0.09618053
47621,0.127892201
47622,0.121714201
47623,0.077830674
47624,0.072512596
47627,0.11237688
47631,0.141932188
47633,0.090313217
47637,0.059671895
47639,0.11434559
47640,0.113226255
47641,0.086308563
47644,0.101972819
47649,0.098743008
47650,0.088016397
47653,0.09249136
47655,0.090897084
47660,0.107985694
47667,0.115689205
47670,0.095842197
47685,0.097369207
47692,0.097152079
47693,0.084397817
47696,0.095666198
47697,0.075724287
47699,0.084578007
47700,0.097601965
47704,0.09877745
47706,0.099002932
47720,0.101677805
47723,0.088919366
47725,0.097786357
47728,0.124170476
47729,0.091182732
47730,0.090745726
47737,0.089106776
47739,0.107410948
47743,0.070503332
47745,0.085362263
47747,0.095753184
47172,0.103320641
47281,0.121489003
47289,0.111041324
47440,0.115939617
47462,0.062931873
47490,0.084823413
47514,0.098387378
47581,0.105503002
47595,0.090747838
47642,0.148321307
47656,0.121674309
47675,0.092699425
47684,0.12634606
47698,0.10715698
47710,0.099298519
47753,0.079532161
47756,0.104800381
47758,0.067414005
47760,0.142974127
47763,0.081215555
47766,0.085050892
47767,0.104191535
47770,0.119563953
47773,0.135392114
47775,0.084026551
47777,0.158337936
47779,0.083201037
47780,0.065131229
47781,0.083217561
47782,0.116991552
47787,0.092115552
47788,0.0958045
47792,0.099217497
47795,0.092919856
47797,0.106682781
47798,0.166367188
47802,0.104045315
47804,0.074068172
47805,0.106977295
47809,0.10186216
47810,0.095249332
47814,0.100618695
47817,0.102120748
47819,0.092639255
47821,0.128272697
47822,0.092269142
47823,0.088940846
47824,0.106389575
47825,0.114977975
47826,0.113446179
47830,0.087001423
47842,0.085789978
47843,0.067597646
47853,0.087611988
47856,0.112260529
47859,0.105817634
47861,0.097695615
47864,0.091585744
47869,0.136742218
47871,0.098003346
47872,0.13516305
47874,0.082670968
47878,0.092708072
47880,0.112585662
47881,0.100710392
47884,0.187742834
47885,0.104669692
47898,0.090452612
47900,0.089160566
47901,0.129405494
47915,0.143221875
47916,0.075141128
47923,0.086544042
47926,0.107041485
47927,0.080152902
47928,0.091315887
47929,0.081212264
47934,0.092437443
47937,0.149684233
47939,0.094053586
47941,0.104996843
47944,0.080262534
47945,0.092248858
47950,0.09785845
47956,0.073076347
47961,0.091980823
47963,0.129253348
47968,0.092383466
47969,0.122353734
47974,0.096711647
47975,0.079201874
47980,0.095576755
47984,0.152915718
47985,0.119659323
47986,0.092060454
47995,0.095060056
48011,0.092647468
48012,0.115481643
48013,0.097267156
48017,0.073842216
48019,0.084072747
48022,0.080327836
48024,0.170094003
48026,0.085957784
48030,0.0855525
48037,0.116893541
48040,0.068351726
48041,0.089657927
48044,0.080683034
48049,0.096946503
48052,0.112914815
48057,0.116512728
48060,0.140919754
48063,0.085050628
48064,0.151188745
48074,0.088515239
48076,0.170201447
48087,0.093539343
48090,0.118139619
48095,0.105205126
48096,0.109144174
48097,0.080042187
48098,0.117700799
48100,0.093464316
48102,0.093510076
48103,0.09270128
48105,0.099354709
48107,0.10842778
48108,0.095462876
48112,0.129087618
48116,0.132194363
48120,0.089421094
48121,0.109315093
48122,0.090979292
48125,0.116427192
48130,0.098624915
48135,0.127034082
48139,0.082685746
48142,0.099984509
48150,0.088265584
48156,0.100703028
48158,0.11275882
48168,0.104806283
48174,0.134586669
48178,0.082178207
48181,0.09643171
48182,0.074163986
48184,0.093478246
48191,0.10360522
48196,0.096354313
48206,0.124599839
48213,0.084620775
48214,0.10461854
48215,0.082370791
48218,0.136537242
48220,0.098180464
48230,0.099194192
48232,0.117885241
48234,0.140037419
48244,0.116881731
48246,0.110092662
48247,0.104947425
48256,0.101228213
48261,0.069314127
48262,0.113462599
48263,0.113066607
48265,0.083792573
48283,0.093659894
48288,0.092243862
48289,0.108604266
48294,0.092131588
48300,0.101830074
48301,0.088250487
48304,0.105968793
48309,0.084361053
48311,0.098148782
48315,0.140286497
48321,0.108739619
48323,0.105399522
48324,0.123742008
48328,0.088581273
48329,0.068055209
48330,0.095587979
47906,0.136674323
47940,0.086750521
47951,0.158947568
47965,0.141075657
47997,0.108689448
48151,0.084402422
48195,0.065257492
48200,0.099521308
48252,0.130942017
48316,0.090560954
48327,0.060448315
48332,0.110825547
48334,0.089338657
48335,0.090509175
48339,0.112595788
48350,0.116647523
48352,0.092680072
48353,0.090463956
48354,0.095316514
48356,0.078719994
48360,0.099344978
48363,0.074819246
48368,0.097260755
48371,0.09989756
48372,0.098316048
48373,0.142213905
48376,0.08792988
48377,0.075745797
48381,0.10316143
48385,0.098882661
48391,0.071726984
48405,0.090630176
48408,0.112912611
48414,0.131896843
48418,0.11440189
48419,0.094610151
48428,0.095954585
48431,0.131528009
48432,0.093858163
48437,0.074101458
48444,0.095935005
48445,0.124756503
48448,0.093553219
48463,0.087557627
48467,0.077758371
48470,0.084150763
48471,0.096782375
48475,0.109163521
48476,0.086821396
48478,0.092461483
48484,0.096306556
48485,0.142385113
48495,0.104146025
48502,0.110513813
48509,0.12110332
48517,0.096658167
48518,0.117046717
48520,0.068891628
48523,0.060862807
48526,0.099311056
48527,0.107411348
48533,0.079502606
48538,0.063686568
48539,0.081390973
48545,0.076857285
48550,0.092646814
48552,0.064653907
48554,0.069212909
48555,0.08829883
48556,0.097394619
48559,0.081830047
48563,0.100939063
48565,0.10398788
48566,0.123055911
48570,0.117636607
48574,0.193999661
48580,0.118403809
48582,0.081445396
48585,0.098818389
48586,0.105747992
48589,0.091700208
48594,0.084856293
48602,0.089064554
48603,0.095280953
48604,0.084515073
48606,0.090584788
48611,0.102313188
48614,0.076498388
48615,0.095499001
48616,0.12162553
48617,0.09154971
48618,0.104079523
48623,0.067089854
48625,0.097491849
48627,0.109819588
48631,0.148906051
48633,0.099734059
48636,0.084316669
48639,0.079950566
48640,0.084817594
48643,0.092458354
48644,0.100948133
48647,0.075854597
48653,0.079368985
48655,0.148881252
48658,0.101317651
48661,0.118662978
48666,0.08760549
48671,0.082999026
48673,0.093685817
48674,0.090011027
48675,0.059448709
48678,0.084030492
48681,0.085349704
48683,0.082599291
48685,0.089408404
48686,0.174605403
48691,0.061063552
48694,0.101789887
48701,0.097702255
48702,0.138684577
48706,0.106310804
48713,0.109064068
48714,0.118193832
48722,0.088922476
48723,0.096239593
48733,0.100973137
48737,0.111559996
48750,0.093074068
48752,0.099125748
48758,0.11614156
48766,0.103629422
48771,0.095892354
48776,0.113379695
48777,0.095071739
48790,0.096575099
48792,0.081507106
48799,0.126102825
48801,0.091900179
48806,0.110558927
48811,0.100404611
48813,0.105283038
48815,0.085245364
48816,0.086080538
48817,0.093121433
48819,0.09178828
48822,0.107564252
48825,0.111211878
48826,0.103581377
48833,0.1148013
48838,0.093490774
48849,0.10883196
48853,0.09311072
48857,0.117372984
48870,0.092275163
48872,0.069539643
48877,0.107048196
48878,0.096702392
48884,0.098404569
48896,0.09664136
48909,0.095096526
48912,0.103045178
48913,0.143071236
48918,0.104403862
48921,0.075519354
48379,0.117339028
48383,0.106136521
48415,0.112957701
48453,0.098408566
48522,0.162304117
48808,0.086540229
48886,0.093936664
48891,0.088939918
48914,0.047535489
48925,0.100979356
48927,0.138958383
48931,0.092691368
48937,0.08784373
48940,0.122659334
48942,0.135015817
48946,0.106612298
48949,0.096565537
48955,0.097742583
48956,0.079743832
48963,0.103024763
48969,0.093029154
48973,0.091609627
48975,0.092350615
48976,0.104494459
48977,0.105715245
48980,0.085697308
48981,0.097145251
48990,0.099339861
48991,0.095000495
48992,0.176706354
48993,0.099217321
48995,0.091674896
48997,0.092999305
48999,0.108371852
49002,0.080400184
49003,0.121204458
49006,0.109701544
49011,0.100699444
49012,0.084121384
49013,0.095353836
49019,0.120805311
49022,0.092389509
49024,0.106593626
49030,0.114488647
49037,0.087392456
49040,0.088221563
49044,0.098399236
49046,0.171153486
49047,0.074249705
49054,0.114723474
49060,0.079838075
49061,0.068607983
49063,0.111769702
49064,0.112567509
49071,0.071055077
49075,0.08035848
49077,0.088843607
49078,0.086413409
49079,0.087491589
49082,0.106257394
49083,0.152466381
49085,0.08702386
49086,0.098697587
49092,0.111619393
49106,0.077831002
49110,0.071002415
49111,0.093879361
49112,0.095377082
49115,0.097866648
49116,0.078086534
49120,0.108527561
49122,0.094877002
49124,0.102681353
49133,0.126283772
49134,0.086513223
49135,0.082381127
49138,0.09270846
49140,0.091149329
49142,0.092288042
49146,0.112380407
49152,0.096593935
49157,0.113775251
49159,0.092264891
49162,0.098755571
49178,0.094258567
49179,0.140978988
49180,0.088326503
49187,0.07942706
49191,0.09631504
49200,0.098993469
49203,0.084931106
49210,0.082924278
49214,0.084520217
49216,0.096224246
49218,0.091921516
49248,0.098347015
49250,0.144810714
49256,0.090954423
49257,0.0827288
49260,0.099296789
49264,0.092401719
49266,0.096052257
49272,0.123139108
49274,0.098793749
49277,0.112834871
49280,0.078448683
49282,0.063502044
49290,0.095991453
49302,0.114047705
49309,0.150142626
49312,0.088185269
49315,0.109900117
49316,0.088381983
49320,0.088058931
49321,0.100683202
49323,0.094351835
49327,0.127332011
49332,0.074221107
49337,0.235244995
49340,0.111900695
49342,0.121141318
49344,0.104297702
49351,0.077440371
49354,0.083830152
49359,0.103665698
49361,0.101740747
49362,0.112415348
49365,0.092930547
49369,0.090976161
49370,0.073313324
49371,0.087465992
49373,0.103869527
49374,0.153857154
49377,0.077904914
49378,0.098700822
49383,0.112776176
49384,0.09200195
49394,0.071401949
49400,0.150647558
49401,0.095800937
49404,0.065981199
49406,0.108056167
49419,0.155001851
49420,0.129814317
49423,0.170714632
49426,0.082729049
49440,0.08992222
49443,0.092980704
49445,0.11598557
49447,0.073285468
49452,0.095364197
49454,0.062341538
49455,0.1076995
49458,0.075518622
49460,0.090284749
49463,0.095380064
49464,0.122441243
49466,0.058337679
49470,0.089939185
49472,0.091922658
49476,0.105877538
49486,0.092865884
49489,0.157524439
49490,0.082947921
49491,0.092324749
49506,0.105863648
49511,0.087131437
49514,0.10603744
49520,0.099212553
49523,0.092804367
48971,0.179093578
49010,0.108896284
49017,0.096883018
49126,0.091479734
49201,0.12363904
49269,0.14021101
49525,0.10847615
49530,0.100253782
49531,0.101709077
49532,0.07887498
49535,0.117919087
49538,0.085551502
49539,0.088601357
49542,0.069068898
49547,0.097136076
49550,0.116709716
49552,0.09735018
49555,0.091671687
49557,0.07768706
49558,0.09316812
49559,0.107975903
49566,0.091999994
49568,0.113711397
49569,0.056894485
49571,0.111580294
49583,0.102496991
49584,0.132264406
49587,0.082503425
49593,0.085710249
49594,0.095623806
49597,0.107798026
49600,0.109114503
49601,0.088971409
49602,0.083840965
49603,0.107191064
49606,0.094015445
49609,0.085007442
49610,0.096925185
49611,0.114751698
49612,0.13095696
49614,0.125740243
49618,0.087374356
49619,0.090480129
49620,0.09805603
49622,0.103173786
49625,0.090839743
49626,0.115722478
49631,0.082671613
49636,0.114742877
49637,0.080931248
49644,0.103418712
49648,0.09241273
49650,0.097950275
49651,0.184248104
49652,0.064834005
49656,0.093111058
49657,0.103235139
49658,0.087266566
49660,0.122437785
49663,0.083197351
49665,0.086820647
49666,0.089621552
49667,0.069650765
49669,0.121777679
49676,0.092029525
49678,0.082676538
49679,0.136087182
49683,0.086585086
49688,0.092151088
49692,0.102062459
49694,0.073644774
49695,0.085325397
49703,0.104245345
49705,0.094777055
49710,0.110797864
49712,0.092441583
49718,0.092491644
49719,0.117248459
49724,0.114106616
49725,0.104288708
49726,0.11488806
49735,0.098181916
49739,0.082704428
49748,0.148684225
49754,0.154738547
49755,0.119664078
49757,0.092924036
49762,0.083478527
49769,0.150638931
49770,0.090019419
49771,0.084773429
49773,0.087745154
49776,0.109264655
49781,0.125277391
49784,0.121630121
49787,0.077761141
49789,0.100696958
49794,0.075022504
49799,0.108825598
49802,0.081225865
49803,0.091574786
49810,0.104780603
49811,0.063486793
49813,0.110506316
49819,0.095068621
49822,0.098128071
49830,0.086117299
49835,0.068534052
49837,0.08036417
49838,0.082705033
49839,0.100088548
49842,0.104571834
49855,0.092227045
49857,0.105381782
49858,0.174956171
49860,0.074437897
49861,0.091388481
49864,0.079250006
49871,0.137995611
49876,0.156512518
49884,0.079179829
49886,0.090124364
49888,0.085968668
49889,0.090136279
49893,0.089502224
49900,0.080673693
49901,0.101334605
49907,0.098870182
49913,0.155131883
49914,0.101483091
49916,0.072172796
49918,0.077628315
49922,0.1096024
49924,0.071544828
49932,0.080215785
49935,0.097659087
49937,0.097235017
49952,0.094572607
49956,0.089105775
49960,0.085674202
49977,0.128010896
49980,0.107004843
49981,0.1010199
49984,0.072195886
49989,0.094704624
49993,0.142534548
49996,0.116613239
49998,0.113195807
49999,0.090841609
50002,0.166210002
50004,0.080478933
50013,0.105144611
50015,0.078292008
50016,0.099642977
50019,0.067674385
50021,0.089183191
50024,0.099391945
50031,0.092601346
50034,0.093607166
50036,0.125147517
50041,0.09078965
50043,0.146294179
50047,0.081504956
50048,0.095544351
50051,0.129959112
50053,0.095671477
50055,0.088984483
50061,0.12127927
50063,0.093098387
50067,0.105138614
50068,0.096509185
50070,0.143667027
50071,0.084575269
50072,0.092354226
50076,0.068527239
50079,0.095465506
50081,0.0936558
50088,0.075054933
50094,0.104393155
50096,0.084427395
50097,0.078198508
50104,0.098901505
49621,0.089170758
49731,0.105147481
50084,0.089315224
50112,0.126761093
50113,0.076623661
50120,0.084092294
50124,0.097348843
50135,0.079239935
50139,0.091254458
50142,0.131388458
50145,0.098805718
50150,0.092456161
50153,0.122761389
50158,0.119054291
50159,0.116699309
50165,0.082593198
50166,0.133966491
50172,0.130815973
50177,0.094960415
50178,0.130708254
50181,0.090569725
50193,0.088329565
50195,0.104253879
50199,0.073311278
50200,0.121330721
50201,0.122699653
50203,0.124370677
50213,0.132469227
50219,0.132269731
50221,0.080035806
50222,0.136420912
50223,0.093651653
50227,0.12673764
50230,0.099679833
50232,0.11030238
50235,0.110583177
50237,0.069644365
50238,0.092151512
50239,0.098486291
50240,0.089118958
50241,0.091953378
50242,0.082692105
50243,0.118065847
50246,0.080347393
50248,0.083225792
50252,0.099329357
50253,0.093589114
50256,0.099625209
50258,0.097215775
50259,0.116719764
50261,0.09098746
50262,0.076488022
50270,0.098615879
50273,0.106669104
50275,0.08601891
50279,0.109582348
50290,0.108599412
50293,0.081061124
50295,0.118294798
50299,0.096074667
50300,0.08412598
50303,0.093995245
50305,0.08433966
50306,0.095120595
50315,0.079146648
50317,0.119329448
50318,0.145831139
50326,0.089436997
50328,0.079894855
50333,0.135942184
50335,0.146943425
50336,0.095258832
50340,0.098366317
50342,0.094646267
50344,0.082672385
50345,0.130634549
50351,0.111567221
50356,0.093752641
50367,0.091008595
50370,0.116162972
50373,0.085486234
50376,0.102716743
50378,0.098742543
50380,0.120900639
50383,0.101168845
50386,0.093059566
50391,0.134611044
50394,0.0811731
50395,0.056070775
50409,0.075087241
50410,0.076202292
50411,0.092951964
50412,0.095980476
50413,0.084720723
50416,0.101895693
50421,0.122715442
50425,0.122800829
50426,0.118015478
50429,0.098850018
50435,0.12338223
50439,0.094619019
50444,0.092034104
50447,0.096956247
50454,0.151956617
50457,0.090657081
50466,0.098097893
50469,0.092577297
50470,0.102872427
50471,0.098439913
50475,0.086882177
50480,0.0923967
50481,0.084548055
50487,0.100219317
50514,0.083917766
50521,0.10101362
50531,0.084761076
50532,0.089762723
50534,0.11592782
50537,0.116898655
50539,0.089091792
50542,0.105753564
50547,0.10854102
50550,0.08566156
50551,0.101375576
50554,0.108907567
50556,0.108881072
50557,0.058190609
50558,0.084600585
50560,0.090054157
50562,0.068787703
50569,0.111193311
50571,0.08776718
50575,0.104666203
50576,0.096043345
50580,0.079353676
50589,0.105566181
50590,0.101407829
50591,0.089050017
50592,0.112453286
50610,0.101493137
50613,0.103941067
50616,0.100634008
50621,0.109971198
50624,0.124090788
50627,0.112348765
50629,0.105863451
50635,0.128600918
50636,0.104158146
50638,0.062878348
50640,0.112718816
50641,0.095412967
50645,0.104069005
50647,0.103170361
50654,0.111307075
50655,0.18121743
50658,0.093533284
50666,0.084275476
50667,0.085948318
50668,0.121818419
50669,0.073880688
50670,0.093676506
50673,0.077298906
50675,0.109594826
50678,0.104027166
50680,0.154670513
50683,0.088815849
50686,0.125491799
50692,0.109121168
50696,0.092477735
50702,0.068868211
50704,0.127878725
50705,0.091524609
50708,0.164361525
50709,0.088456424
50714,0.095676026
50109,0.120075522
50381,0.086893781
50396,0.106857779
50434,0.062036783
50515,0.098732164
50535,0.145288339
50652,0.068621288
50715,0.153169468
50719,0.06554104
50728,0.070431479
50731,0.093217954
50737,0.114506561
50741,0.088028935
50745,0.092678537
50748,0.104615613
50750,0.111351434
50754,0.099198311
50758,0.087583332
50759,0.092706563
50761,0.064452617
50764,0.109200561
50766,0.08955477
50768,0.082757673
50769,0.189492844
50776,0.093341164
50785,0.095143501
50787,0.085647492
50788,0.130534917
50790,0.104605857
50795,0.094415935
50799,0.135355908
50802,0.117218957
50805,0.061184787
50806,0.119866927
50808,0.124876898
50814,0.10327699
50816,0.139620277
50817,0.090221044
50823,0.13853339
50825,0.070608073
50829,0.124807075
50831,0.077051689
50841,0.1082007
50843,0.097340869
50845,0.126835274
50847,0.104265968
50848,0.099358849
50850,0.079449138
50851,0.067492224
50855,0.100787489
50862,0.08685645
50865,0.08234557
50867,0.093699767
50868,0.120100243
50873,0.079794649
50879,0.085592167
50884,0.112462804
50886,0.08852893
50887,0.127774473
50890,0.110212421
50891,0.110367492
50893,0.081558397
50895,0.123108576
50897,0.085575987
50898,0.112629516
50900,0.085246629
50903,0.090726346
50907,0.08731086
50912,0.081529463
50915,0.120918272
50917,0.08790747
50921,0.098367722
50922,0.092689643
50923,0.075588431
50925,0.083125712
50938,0.104733746
50947,0.098611821
50950,0.079966842
50960,0.092873821
50963,0.089273459
50967,0.083636673
50973,0.161247626
50974,0.111617636
50975,0.096837314
50978,0.090157512
50979,0.085502906
50983,0.088634479
50984,0.098884589
50987,0.115401626
50990,0.154774286
51015,0.092924217
51022,0.093686423
51026,0.099244437
51028,0.131613942
51030,0.099302429
51035,0.134682504
51038,0.121954952
51043,0.092024913
51048,0.085225094
51052,0.086076862
51053,0.122802997
51056,0.084613411
51058,0.084000735
51059,0.091131246
51065,0.084092945
51066,0.099580255
51068,0.081336185
51070,0.086548657
51075,0.151800398
51079,0.110218385
51080,0.093334492
51082,0.085630507
51085,0.119904416
51088,0.179059975
51095,0.08938002
51097,0.089253994
51099,0.105612386
51107,0.081650731
51111,0.110717998
51112,0.068029289
51114,0.125633413
51119,0.10977486
51126,0.10267919
51134,0.105712969
51136,0.109512792
51138,0.104683738
51151,0.07993006
51157,0.108434084
51158,0.155567464
51162,0.138076645
51167,0.093162802
51170,0.104358306
51174,0.110183607
51178,0.093139257
51180,0.113844912
51183,0.096459739
51184,0.150988565
51186,0.070554751
51190,0.116108476
51191,0.098299545
51197,0.094741544
51204,0.092371176
51208,0.097471231
51216,0.094736145
51220,0.097167134
51221,0.077198242
51225,0.1190744
51228,0.115033954
51232,0.117595815
51239,0.12709081
51242,0.116280131
51250,0.078974018
51253,0.080094643
51258,0.117157886
51263,0.101704735
51266,0.095120333
51271,0.086273593
51274,0.104878049
51279,0.092202759
51284,0.095825902
51287,0.0835783
51289,0.101461463
51293,0.096794268
51295,0.104828414
51298,0.094246887
51300,0.111007261
51305,0.097264402
50755,0.089277827
50828,0.107105546
50911,0.146498429
51018,0.111000771
51214,0.135819231
51238,0.127653962
51268,0.106710747
51313,0.111016249
51316,0.098002559
51324,0.104671543
51325,0.100158953
51331,0.120767446
51340,0.099014367
51345,0.098008853
51352,0.091789946
51355,0.091502677
51361,0.117591064
51363,0.096514676
51367,0.097617647
51370,0.128366787
51371,0.122951071
51374,0.081133068
51379,0.113330858
51385,0.103655234
51393,0.084416158
51396,0.063328932
51398,0.092304057
51399,0.085575864
51405,0.10560161
51409,0.115869013
51412,0.114914325
51413,0.099701118
51414,0.084191898
51420,0.116154307
51424,0.105072321
51427,0.147081375
51430,0.079366569
51435,0.104460956
51437,0.107535502
51440,0.077858463
51443,0.077175526
51444,0.092476863
51445,0.115478952
51446,0.092457025
51449,0.140566058
51452,0.0801995
51453,0.107644275
51454,0.10914938
51455,0.116787296
51461,0.12613861
51466,0.097340702
51470,0.115934337
51472,0.082781932
51477,0.098811427
51478,0.104816809
51479,0.08593259
51481,0.093550115
51488,0.104342604
51490,0.139411518
51495,0.090281389
51496,0.089603257
51498,0.090399228
51502,0.098794303
51503,0.113560352
51505,0.09741794
51508,0.092906893
51528,0.143632903
51529,0.115630116
51531,0.112545733
51536,0.073950769
51537,0.093982638
51538,0.092651477
51553,0.113652076
51555,0.134888382
51561,0.095994268
51563,0.08343671
51570,0.080616967
51571,0.138823161
51573,0.128073503
51576,0.111763934
51582,0.100009987
51583,0.108854788
51586,0.087913693
51589,0.098246127
51591,0.136531301
51598,0.095948836
51611,0.095894646
51612,0.119263365
51624,0.08869269
51625,0.098200119
51626,0.11559734
51628,0.102499314
51629,0.072512141
51632,0.118606305
51637,0.092824591
51638,0.075603533
51640,0.0931188
51646,0.089447959
51647,0.085492464
51651,0.140706296
51654,0.126677551
51657,0.09190598
51658,0.127993491
51662,0.118951349
51667,0.073800412
51668,0.081999746
51671,0.106419328
51683,0.12611566
51684,0.102978015
51685,0.110536358
51689,0.111062227
51691,0.117528528
51692,0.081926178
51694,0.119016653
51697,0.105185541
51700,0.088850007
51703,0.096113898
51704,0.093950187
51710,0.08053565
51713,0.100786795
51717,0.058209932
51719,0.095858646
51726,0.086582956
51729,0.094476815
51734,0.072795156
51736,0.098190072
51740,0.09380007
51742,0.105630615
51746,0.127816619
51750,0.111353033
51751,0.092196862
51754,0.101883708
51755,0.099685258
51769,0.079439855
51770,0.093494754
51772,0.107353042
51773,0.14488929
51774,0.13062016
51779,0.093204844
51782,0.083361453
51785,0.09354708
51788,0.116856424
51793,0.120080614
51797,0.111388237
51798,0.094214866
51802,0.099289151
51804,0.100052474
51808,0.105901528
51812,0.098657685
51821,0.093105691
51838,0.112903157
51839,0.081599135
51851,0.086849711
51855,0.136205955
51857,0.064353007
51861,0.089141216
51864,0.104757818
51865,0.104630956
51869,0.096724417
51870,0.088390102
51872,0.096792233
51875,0.090053755
51876,0.100292117
51881,0.132462496
51891,0.091525055
51894,0.072277909
51898,0.097707389
51901,0.094244956
51905,0.151809025
51906,0.084074195
51909,0.070619118
51913,0.086339835
51915,0.091885261
51311,0.092556961
51392,0.187120335
51397,0.141177809
51403,0.116071625
51459,0.086183287
51463,0.110200892
51581,0.081760108
51610,0.136352961
51731,0.099432698
51924,0.092703763
51928,0.084435257
51931,0.092353443
51932,0.090771731
51934,0.101527913
51944,0.082003191
51947,0.089150933
51952,0.099961592
51954,0.09473629
51956,0.081313248
51959,0.09422595
51961,0.102560007
51963,0.092510769
51965,0.101802336
51968,0.075826008
51969,0.139573333
51971,0.096134762
51973,0.102124671
51974,0.074918074
51976,0.080889003
51979,0.120245288
51980,0.091582971
51982,0.099480835
51983,0.096875456
51984,0.175167
52001,0.10775778
52026,0.092115556
52030,0.093467867
52031,0.094906006
52033,0.093615032
52035,0.094566323
52039,0.175782107
52040,0.082318784
52043,0.08215317
52046,0.097816086
52047,0.093590155
52055,0.164492072
52062,0.090751592
52063,0.116433662
52065,0.091929679
52066,0.096854031
52067,0.097077896
52068,0.092509894
